gene_symbol	GSM1151233	GSM1151236	GSM1151243	GSM1151239	GSM1151232	GSM1151241	GSM1151237	GSM1151240	GSM1151244	GSM1151242	GSM1151235	GSM1151238	GSM1151234	GSM1151245
Dusp5	8.5	8.0859375	7.890625	8.546875	8.4296875	8.046875	8.1015625	8.046875	8.1328125	8.03125	8.28125	8.125	8.4609375	8.265625
Dusp6	8.84375	8.7421875	8.953125	9.0078125	9.1796875	8.984375	9.03125	8.65625	9.265625	8.578125	9.0703125	9.0546875	9.1484375	9.3671875
Dusp7	8.828125	9.375	9.1171875	9.3515625	9.0390625	9.078125	8.84375	8.875	8.859375	9.078125	9.0859375	9.1015625	8.9765625	8.890625
Dusp8	6.95703125	6.759765625	6.970703125	7.013671875	7.052734375	6.83984375	6.935546875	6.904296875	6.970703125	6.958984375	6.85546875	6.927734375	7.0625	6.64453125
Dusp9	5.87890625	5.625	5.65234375	5.62109375	5.37890625	5.515625	5.796875	5.6875	5.6015625	5.6953125	5.7734375	5.66796875	5.390625	5.59765625
Dut	6.92578125	7.4296875	7.06640625	7.11328125	7.26953125	6.84375	7.2109375	6.9296875	6.984375	6.67578125	7.18359375	6.91015625	7.10546875	6.796875
Duxbl2	4.865885416666667	5.361979166666667	4.951822916666667	5.477864583333333	5.109375	5.5390625	5.373697916666667	4.682291666666667	4.98828125	4.86328125	4.799479166666667	4.9609375	5.1640625	4.87109375
Dvl1	8.3359375	8.203125	8.1875	8.0859375	8.15625	8.2265625	8.03125	8.1640625	8.15625	8.734375	8.3515625	8.5234375	8.265625	7.8515625
Dvl2	6.7890625	7.015625	6.9765625	6.921875	6.875	6.82421875	6.95703125	6.74609375	6.75	6.99609375	7.1328125	6.7578125	6.890625	6.80859375
Dvl3	9.125	9.2734375	9.3671875	9.1875	9.1796875	9.3359375	9.0	9.4140625	9.2109375	9.40625	9.125	9.265625	9.1953125	8.8046875
Dxo	7.4375	7.17578125	7.11328125	7.1328125	7.26171875	7.21875	7.28515625	7.3359375	6.98828125	7.35546875	7.19140625	7.26953125	7.1875	6.89453125
Dydc1	4.15234375	4.1171875	4.0859375	3.958984375	3.986328125	4.0703125	4.0390625	3.857421875	4.1484375	4.4765625	4.08984375	4.26171875	3.96875	4.05078125
Dydc2	5.53515625	5.46875	5.47265625	5.265625	5.2890625	5.3828125	5.66015625	5.53515625	5.2421875	5.68359375	5.57421875	5.5546875	5.48828125	5.2109375
Dym	9.6328125	9.453125	9.5078125	9.171875	9.6796875	9.7109375	9.3984375	9.6640625	9.59375	9.7890625	9.453125	9.5859375	9.5390625	9.078125
Dynap	4.3203125	4.07421875	4.49609375	4.421875	4.265625	4.125	4.26171875	4.48828125	4.2265625	4.59765625	4.38671875	4.44140625	4.35546875	4.140625
Dync1h1	9.0390625	9.59375	9.515625	9.7578125	9.4140625	9.671875	9.4453125	8.8671875	9.5	9.296875	9.4453125	9.4140625	9.390625	9.640625
Dync1i1	5.38671875	5.3203125	5.23828125	5.29296875	5.42578125	5.55859375	5.375	5.2890625	5.234375	5.3125	5.4375	5.23828125	5.4453125	5.41796875
Dync1i2	8.9140625	9.078125	8.8828125	9.015625	9.2890625	8.9921875	9.2265625	8.96875	9.1953125	8.578125	8.859375	8.9375	9.265625	9.15625
Dync1li1	8.8046875	8.8359375	8.921875	8.9765625	9.1484375	8.9375	8.828125	8.9921875	9.0390625	8.84375	8.875	8.96875	9.0703125	9.09375
Dync1li2	7.671875	7.85546875	7.7265625	7.94921875	7.91796875	7.90625	7.95703125	7.70703125	7.92578125	7.6796875	7.63671875	7.88671875	7.92578125	7.9375
Dync2h1	6.51953125	7.3359375	7.1484375	7.21484375	6.9765625	7.43359375	6.85546875	5.984375	6.9765625	6.6875	6.65625	6.62890625	6.91796875	6.40625
Dync2li1	6.671875	6.7578125	6.7421875	6.86328125	6.91015625	6.75	6.92578125	6.4921875	6.90625	6.59765625	6.65234375	6.36328125	6.8203125	6.49609375
Dynll1	9.5625	9.5546875	9.4453125	9.53125	9.609375	9.578125	9.59375	9.40625	9.9609375	9.0859375	9.53125	9.59375	9.7421875	9.6015625
Dynll2	9.3828125	10.2265625	10.015625	10.03125	9.8359375	9.8125	9.7578125	9.15625	9.9921875	9.40625	9.671875	9.53125	9.8046875	9.296875
Dynlrb1	10.2265625	10.390625	10.40625	10.1953125	10.3671875	10.0546875	10.2578125	10.5390625	10.3046875	10.1953125	10.3046875	10.1328125	10.3828125	10.2265625
Dynlrb2	4.390625	4.69140625	4.67578125	4.57421875	4.56640625	4.56640625	4.5	4.2109375	4.50390625	4.69921875	4.86328125	4.53125	4.515625	4.42578125
Dynlt1a	10.6796875	11.10546875	10.96875	10.4140625	10.9453125	10.97265625	10.3828125	10.8515625	10.953125	10.73046875	10.19921875	10.1328125	10.4140625	10.9765625
Dynlt3	8.1875	8.125	8.171875	8.109375	8.171875	8.078125	8.1875	8.5546875	8.25	8.328125	7.9921875	8.1328125	8.21875	8.1328125
Dyrk1a	8.69921875	8.73828125	8.716796875	8.70703125	8.685546875	8.755859375	8.708984375	8.453125	8.763671875	8.65625	8.75390625	8.6796875	8.642578125	8.671875
Dyrk1b	7.890625	8.2734375	8.34375	8.171875	8.078125	8.078125	7.9296875	7.91015625	8.140625	7.98828125	8.1171875	7.98828125	8.0546875	7.93359375
Dyrk2	7.25	7.578125	7.203125	7.6328125	7.16796875	7.3359375	7.23828125	6.77734375	7.03125	7.17578125	7.23828125	7.203125	7.09765625	7.046875
Dyrk3	6.51171875	6.45703125	6.4296875	6.51171875	6.43359375	6.48046875	6.4375	6.40234375	6.5078125	6.359375	6.41015625	6.43359375	6.37890625	6.2421875
Dyrk4	4.41796875	4.19921875	4.08984375	4.046875	4.015625	4.05078125	4.21875	4.3046875	4.0390625	4.00390625	4.28125	4.35546875	3.98046875	4.27734375
Dysf	6.60546875	6.7109375	6.5	7.07421875	6.65625	6.671875	6.66015625	6.6875	6.7421875	6.515625	6.44921875	6.66015625	6.7109375	6.5390625
Dytn	5.29296875	5.03515625	4.9921875	4.93359375	5.015625	5.05859375	5.05078125	5.4296875	5.0078125	5.30078125	5.0	4.97265625	5.18359375	5.00390625
Dyx1c1	5.171875	5.671875	5.640625	5.36328125	5.26171875	5.87109375	5.50390625	5.625	5.42578125	5.40625	5.43359375	5.30859375	5.40234375	5.1640625
Dzank1	5.5625	6.48046875	6.140625	6.22265625	6.08203125	6.1796875	5.97265625	5.21875	6.14453125	5.578125	6.0234375	5.5859375	6.25	5.625
Dzip1	6.458984375	6.146484375	6.44921875	6.572265625	6.443359375	6.3828125	6.533203125	6.2109375	6.408203125	5.810546875	6.322265625	6.162109375	6.744140625	6.134765625
Dzip1l	6.51953125	6.5703125	6.41015625	6.6015625	6.3984375	6.67578125	6.77734375	6.5625	6.82421875	5.8984375	6.55078125	6.54296875	6.70703125	6.67578125
Dzip3	6.78515625	7.48046875	7.4609375	7.5078125	7.46875	7.15234375	7.359375	6.546875	7.47265625	6.4375	7.046875	7.0	7.5234375	7.12890625
E030011O05Rik	5.28125	5.390625	5.2578125	5.37890625	5.50390625	5.7109375	5.78125	5.2890625	5.35546875	5.21484375	5.5703125	5.296875	5.65625	6.34375
E030030I06Rik	6.24609375	6.03125	5.47265625	5.83984375	6.28515625	5.6796875	6.0078125	6.265625	6.2109375	6.24609375	5.9609375	6.12109375	5.79296875	5.52734375
E030047D23Rik	6.046875	6.14453125	5.91015625	5.8203125	5.828125	5.85546875	5.859375	5.9453125	5.8671875	6.30859375	6.09765625	6.109375	5.60546875	5.7734375
E130006D01Rik	4.171875	4.19140625	4.11328125	4.0234375	4.046875	4.30859375	4.3359375	4.375	4.1328125	4.25390625	4.359375	4.390625	4.21484375	4.234375
E130009M23Rik	5.08203125	5.3984375	5.46875	5.3203125	5.2421875	5.328125	5.33203125	4.99609375	5.109375	5.34375	5.3046875	5.01171875	5.29296875	5.19921875
E130012A19Rik	7.0546875	6.70703125	6.73828125	6.61328125	6.453125	6.8046875	6.9765625	6.73046875	6.7890625	6.83203125	6.84765625	6.90234375	6.7734375	6.62890625
E130018O15Rik	4.3046875	4.34375	4.02734375	4.2578125	4.00390625	3.94921875	4.25	4.0546875	4.12109375	4.375	4.3046875	4.22265625	3.8671875	3.955078125
E130114P18Rik	3.822265625	3.845703125	3.65234375	3.63671875	3.55859375	3.916015625	3.57421875	3.646484375	3.5703125	3.7578125	3.98046875	3.453125	4.0546875	3.626953125
E130116L18Rik	9.015625	8.71875	8.84375	8.8125	8.4765625	8.8203125	8.9765625	8.7109375	8.71875	9.0625	8.9765625	8.984375	8.6484375	8.671875
E130201H02Rik	4.109375	4.0234375	3.83984375	4.01171875	3.93359375	3.7890625	3.84765625	3.6796875	3.939453125	4.1640625	3.984375	4.09375	3.958984375	3.810546875
E130304I02Rik	7.84375	7.60546875	7.6875	7.5390625	7.3515625	7.703125	7.88671875	7.671875	7.46484375	7.98828125	7.71484375	7.859375	7.54296875	7.359375
E130308A19Rik	6.71875	6.87890625	7.16015625	6.640625	6.6796875	6.859375	6.8046875	6.99609375	6.703125	7.140625	6.9375	6.890625	6.75	6.5859375
E130309D02Rik	7.01171875	7.01171875	7.017578125	6.87109375	6.822265625	6.927734375	6.8515625	7.080078125	6.76953125	7.060546875	7.107421875	6.92578125	6.939453125	6.89453125
E130311K13Rik	6.44140625	6.61328125	6.58984375	6.671875	6.6328125	6.12890625	6.52734375	6.390625	6.40625	6.34765625	6.27734375	6.2109375	6.21875	6.234375
E230001N04Rik	5.515625	5.83984375	5.5390625	5.625	6.05078125	5.6640625	5.5390625	5.71484375	5.8046875	5.82421875	5.73046875	5.56640625	6.0	5.921875
E230015B07Rik	4.7265625	5.07421875	4.70703125	4.6953125	4.71484375	4.74609375	4.80078125	4.93359375	4.55078125	4.71875	4.73046875	4.765625	4.6953125	4.77734375
E230016K23Rik	4.65234375	4.359375	4.125	4.12890625	4.1796875	4.29296875	4.46875	4.43359375	4.33203125	4.3515625	4.60546875	4.71875	4.36328125	4.68359375
E230025N22Rik	5.66796875	5.6875	5.6328125	5.76171875	5.4765625	5.62890625	5.734375	5.51953125	5.65234375	5.8359375	5.828125	5.78515625	5.72265625	5.5234375
E2f1	6.75390625	6.921875	6.87890625	6.84765625	6.82421875	6.53515625	6.84375	6.61328125	6.98046875	6.7890625	7.046875	6.79296875	6.7890625	6.73046875
E2f2	6.05859375	5.67578125	5.71875	5.6640625	5.4375	5.7578125	5.87890625	6.09375	5.66796875	5.90234375	5.78125	5.76953125	5.6328125	6.05859375
E2f3	5.337890625	5.49609375	5.201171875	5.423828125	5.33203125	5.486328125	5.42578125	5.564453125	5.26953125	5.404296875	5.263671875	5.328125	5.396484375	5.4609375
E2f4	7.921875	7.91015625	7.87890625	8.109375	7.92578125	7.82421875	7.8359375	7.8515625	7.93359375	7.8828125	7.84765625	7.82421875	7.87890625	8.0859375
E2f5	7.10546875	7.44140625	7.30078125	7.12109375	7.48828125	7.05859375	7.08203125	7.1953125	7.484375	7.34375	7.23046875	7.25	7.2890625	7.2265625
E2f6	7.01171875	7.4453125	7.48046875	7.3828125	7.44140625	7.23046875	7.19921875	7.25	7.73828125	6.96875	7.2890625	7.203125	7.421875	7.39453125
E2f7	6.421875	6.31640625	6.1875	6.234375	5.9765625	6.35546875	6.359375	6.546875	6.19921875	6.37109375	6.54296875	6.5078125	6.3359375	6.33203125
E2f8	5.015625	4.54296875	4.4921875	4.6953125	4.71484375	4.6015625	4.66015625	5.59375	5.07421875	5.0390625	4.9609375	4.9296875	4.33984375	5.78515625
E330009J07Rik	5.4697265625	5.705078125	5.759765625	5.4765625	5.56640625	5.712890625	5.46875	5.4921875	5.5908203125	5.703125	5.52734375	5.5048828125	5.4619140625	5.4091796875
E330011M16Rik	7.41015625	7.22265625	7.15625	6.984375	6.953125	6.94921875	7.07421875	6.98828125	6.74609375	7.359375	7.28125	7.20703125	7.03125	6.76171875
E330012B07Rik	4.8046875	5.18359375	4.703125	4.625	4.625	4.6875	4.93359375	4.83984375	4.734375	4.7578125	4.7578125	4.80859375	4.72265625	4.65234375
E330013P04Rik	4.34375	4.52734375	4.78125	4.046875	5.04296875	4.578125	4.4453125	4.30859375	4.5078125	4.3046875	4.80859375	4.61328125	4.55859375	4.171875
E330017A01Rik	4.203125	4.1484375	4.19921875	3.998046875	3.970703125	4.078125	4.11328125	4.046875	4.08203125	4.17578125	4.09765625	4.12109375	4.09375	3.814453125
E330020D12Rik	4.7265625	4.36328125	4.5546875	4.2109375	4.23828125	4.43359375	4.48828125	4.3359375	4.421875	4.58984375	4.83984375	4.33203125	4.21484375	4.3828125
E330021D16Rik	3.794921875	4.2890625	3.916015625	3.919921875	3.728515625	3.85546875	4.05859375	3.896484375	3.76953125	3.9765625	3.943359375	4.109375	3.701171875	3.8359375
E330027M22Rik	5.01953125	4.67578125	4.59375	4.859375	4.87109375	4.55078125	4.484375	4.83984375	4.63671875	4.796875	4.546875	4.4375	4.546875	4.671875
E330034G19Rik	4.2890625	4.125	4.03125	4.046875	4.2890625	4.21875	4.09375	4.20703125	4.02734375	4.3984375	4.1953125	4.20703125	4.25390625	4.0703125
E330037G11Rik	2.861328125	2.8515625	2.986328125	3.060546875	2.931640625	3.12109375	2.8671875	2.93359375	2.87109375	3.052734375	2.955078125	2.8203125	2.7578125	2.912109375
E330037I15Rik	6.765625	6.4453125	6.49609375	6.546875	6.671875	6.55078125	6.64453125	6.375	6.42578125	6.69140625	6.52734375	6.51953125	6.53515625	6.42578125
E430018J23Rik	6.28125	6.37109375	6.34375	6.28125	6.34765625	6.5078125	6.44921875	5.73828125	6.34375	6.30859375	6.3828125	6.703125	6.13671875	6.21875
E430025E21Rik	9.1015625	9.625	9.546875	9.4921875	9.40625	9.3515625	9.3125	9.3828125	9.3984375	9.359375	9.265625	9.34375	9.3125	9.328125
E4f1	6.69140625	7.05859375	6.796875	6.98828125	6.76953125	6.76953125	6.88671875	6.484375	6.9140625	6.88671875	6.8359375	6.828125	6.83984375	6.69140625
EU599041	5.25390625	5.436197916666667	5.358072916666667	5.515625	5.330729166666667	5.484375	5.5234375	5.005208333333333	5.540364583333333	5.08984375	5.233072916666667	5.213541666666667	5.39453125	5.40234375
Eaf1	7.40625	7.76171875	7.796875	7.66015625	7.56640625	7.51953125	7.515625	7.703125	7.6640625	7.61328125	7.65625	7.5234375	7.58203125	7.6328125
Eaf2	4.98046875	4.9921875	4.953125	4.96484375	5.09765625	4.95703125	4.92578125	5.22265625	4.890625	5.09765625	4.80078125	5.125	5.05078125	5.1640625
Eapp	8.203125	8.421875	8.3125	8.4296875	8.640625	8.3828125	8.3828125	8.328125	8.546875	7.9375	8.265625	8.2734375	8.5859375	8.0625
Ear1	4.56640625	3.14453125	3.33203125	3.25	3.294921875	3.146484375	3.083984375	4.421875	3.845703125	3.349609375	3.14453125	3.599609375	3.32421875	5.91015625
Ear12	7.08984375	4.98828125	5.8828125	5.19921875	5.57421875	5.23046875	4.96484375	7.2578125	7.5625	5.6953125	5.6015625	8.15625	5.82421875	10.2265625
Ear14	6.060546875	4.529947916666667	5.265625	4.905598958333333	5.067057291666667	5.059895833333333	4.572265625	6.111979166666667	6.391927083333333	5.223958333333333	5.121744791666667	6.879557291666667	5.072265625	8.1640625
Ear2	8.9140625	5.79296875	6.5859375	6.5	6.0390625	6.12890625	5.52734375	8.5546875	8.9921875	6.49609375	6.25	9.4375	6.21484375	11.21875
Ear6	4.4921875	4.421875	4.359375	4.48046875	4.34375	4.45703125	4.2890625	4.7421875	4.38671875	4.55078125	4.421875	4.60546875	4.8125	4.48046875
Ears2	6.71484375	6.91015625	6.86328125	6.86328125	6.78125	6.79296875	6.578125	6.52734375	6.89453125	6.99609375	6.5625	6.73046875	6.734375	6.49609375
Ebag9	6.98046875	6.8046875	6.93359375	7.125	7.1875	7.15625	6.7734375	7.3203125	7.07421875	6.890625	6.69140625	6.94140625	6.98046875	6.94140625
Ebf1	8.921875	8.6328125	8.6015625	9.1015625	8.984375	8.984375	9.5234375	8.5625	9.265625	8.3984375	8.9765625	8.9296875	9.0703125	9.28125
Ebf2	6.8359375	6.703125	6.625	7.4453125	6.9921875	6.875	7.45703125	6.59375	6.65625	6.4609375	7.19140625	6.9375	7.07421875	7.0078125
Ebf3	6.7578125	6.67578125	6.33203125	6.90234375	6.81640625	6.59375	7.0546875	6.57421875	6.6796875	6.296875	6.765625	6.7421875	6.9296875	7.09765625
Ebf4	6.2421875	6.10546875	5.98828125	6.015625	6.1328125	6.05859375	6.12109375	5.98046875	6.00390625	5.83984375	6.140625	6.19140625	6.15625	5.96875
Ebi3	6.47265625	6.0078125	6.1484375	6.046875	6.0625	5.71484375	6.25	6.53515625	6.16015625	6.38671875	6.14453125	6.45703125	6.48046875	7.12890625
Ebna1bp2	7.21484375	7.26171875	7.33984375	7.265625	7.30078125	7.328125	7.203125	7.28125	7.44921875	7.22265625	7.22265625	7.1015625	7.26953125	7.08984375
Ebp	7.12890625	7.29296875	7.296875	7.32421875	7.44140625	7.2109375	7.0703125	7.39453125	7.40625	7.51171875	7.29296875	7.37890625	7.328125	7.578125
Ebpl	6.85546875	7.05859375	7.0625	6.9765625	6.96875	7.28125	7.1875	6.78515625	6.86328125	6.85546875	6.90625	6.765625	7.171875	7.11328125
Ecd	7.984375	8.375	8.2734375	8.28125	8.21875	8.1328125	8.03125	8.1796875	8.28125	7.98828125	8.140625	8.046875	8.2421875	8.2421875
Ece1	9.8203125	10.625	10.5546875	10.8828125	10.25	10.453125	10.4140625	9.546875	10.4609375	9.6953125	10.109375	10.0	10.1875	10.0546875
Ece2	6.666015625	6.689453125	6.611328125	6.32421875	6.9375	6.552734375	6.416015625	6.814453125	6.5390625	6.853515625	6.6171875	6.51953125	6.515625	6.455078125
Ecel1	6.01953125	5.91015625	5.859375	5.76953125	5.76171875	5.86328125	6.02734375	5.9296875	5.89453125	6.24609375	5.984375	5.98046875	5.890625	5.48828125
Ech1	9.84375	9.171875	9.3984375	8.859375	9.796875	9.5234375	9.4765625	9.953125	9.4921875	9.46875	9.578125	9.6796875	9.859375	9.328125
Echdc1	7.30078125	7.89453125	7.953125	7.7578125	7.9140625	7.85546875	7.59765625	8.0859375	8.0234375	7.74609375	7.5390625	7.5546875	7.75390625	8.3984375
Echdc2	9.2265625	9.5078125	9.4453125	9.3359375	9.4375	9.3203125	9.03125	9.1953125	9.34375	9.8828125	9.2734375	9.5078125	9.1484375	8.859375
Echdc3	6.71484375	6.703125	6.80078125	6.32421875	6.51171875	6.7734375	6.484375	7.015625	6.48828125	6.9921875	6.57421875	6.78125	6.5	6.296875
Echs1	8.7890625	8.1640625	8.453125	8.078125	8.6953125	8.4453125	8.3046875	8.921875	8.4453125	8.859375	8.5703125	8.578125	8.5703125	8.5859375
Eci1	9.1640625	8.5078125	8.9140625	8.25	9.0	8.7421875	8.5234375	9.25	8.9375	8.890625	9.0546875	9.15625	8.8046875	8.6328125
Eci2	8.015625	7.94140625	7.98828125	7.80078125	8.15625	8.109375	8.09375	8.3828125	8.015625	8.390625	8.046875	8.171875	8.171875	8.328125
Eci3	5.765625	5.27734375	5.296875	4.9609375	5.69921875	5.796875	5.828125	6.03515625	5.79296875	6.21875	5.359375	6.02734375	5.51171875	5.48046875
Ecm1	8.984375	8.5546875	8.625	9.4609375	9.3515625	8.71875	9.34375	8.5625	8.875	8.421875	9.734375	8.8671875	9.3359375	9.234375
Ecm2	7.65625	7.76953125	7.74609375	8.2109375	7.703125	7.84375	8.6953125	7.0859375	8.3515625	7.375	8.046875	8.15625	7.828125	7.83984375
Ecscr	6.7421875	6.75390625	6.765625	6.84765625	6.5703125	6.65234375	6.76953125	7.05078125	7.32421875	6.63671875	6.6015625	6.8046875	7.046875	7.390625
Ecsit	7.125	6.70703125	6.4140625	6.859375	6.73828125	6.65234375	6.67578125	7.1796875	6.55078125	7.30859375	6.859375	6.74609375	6.66015625	6.59765625
Ect2	5.47265625	5.3828125	5.38671875	5.55078125	5.6953125	5.546875	5.41015625	6.53515625	5.734375	5.1171875	5.4453125	5.80859375	5.359375	6.25
Ect2l	3.9442608173076925	3.813701923076923	3.7982271634615383	3.7557091346153846	3.7596153846153846	3.818659855769231	3.8103966346153846	3.8509615384615383	3.754657451923077	3.907001201923077	3.926983173076923	3.7986778846153846	3.8033353365384617	3.7196514423076925
Eda	6.72265625	6.84765625	6.75	6.734375	7.3671875	7.12109375	6.8515625	6.71875	6.7578125	7.125	7.2109375	6.9921875	7.01953125	6.40625
Eda2r	5.62109375	5.06640625	5.22265625	5.28125	5.3828125	5.19140625	5.5234375	6.59765625	5.64453125	4.9765625	5.53515625	5.2890625	5.75	6.515625
Edar	5.4453125	5.265625	5.171875	4.96875	4.88671875	5.1171875	5.203125	5.1171875	5.109375	5.38671875	5.1484375	5.1328125	5.09765625	4.98828125
Edaradd	6.60546875	6.62109375	7.1875	6.609375	6.58984375	7.33203125	6.55859375	7.30078125	7.0234375	8.0625	6.96484375	7.4453125	6.5625	6.359375
Edc3	7.484375	7.85546875	7.58203125	7.609375	7.95703125	7.81640625	7.65234375	7.5703125	7.80859375	7.6875	7.65625	7.6484375	7.91015625	7.71875
Edc4	7.53515625	7.91796875	7.77734375	7.90234375	7.83203125	7.75390625	7.546875	7.51953125	7.7890625	7.7890625	7.734375	7.5859375	7.88671875	7.63671875
Eddm3b	4.72265625	4.96484375	4.703125	4.77734375	4.63671875	4.6171875	4.734375	4.859375	4.63671875	4.5703125	4.8515625	4.54296875	4.61328125	4.58203125
Edem1	10.8203125	10.6953125	11.0625	10.1875	10.6328125	11.2265625	10.4921875	11.078125	11.0703125	11.5546875	10.8203125	11.15625	10.53125	10.3125
Edem2	10.7578125	10.5625	10.53125	10.2109375	10.65625	10.8203125	10.3671875	11.2421875	10.578125	11.2734375	10.6171875	10.8203125	10.6015625	10.203125
Edem3	9.546875	9.484375	9.515625	9.2421875	9.4453125	9.75	9.234375	9.609375	9.453125	9.9375	9.3671875	9.671875	9.234375	8.84375
Edf1	9.03125	8.9921875	8.890625	8.484375	8.8828125	8.8984375	8.734375	9.3203125	8.84375	9.2734375	8.84375	8.921875	8.953125	8.703125
Edil3	5.3359375	6.3125	5.84375	6.15234375	6.21484375	5.90625	5.46875	4.92578125	5.91796875	4.92578125	5.7421875	5.546875	5.96484375	5.5703125
Edn1	6.96484375	6.4375	6.53515625	7.16015625	7.640625	7.046875	7.359375	6.984375	7.41015625	6.640625	7.265625	6.84375	7.28125	7.59375
Edn2	5.8828125	5.9609375	5.921875	5.94921875	5.77734375	5.82421875	5.96875	5.84375	5.6484375	5.98046875	6.1015625	5.84375	5.703125	5.5625
Edn3	6.1484375	6.76953125	6.56640625	6.6796875	6.49609375	6.38671875	6.32421875	6.296875	6.51171875	6.0078125	6.671875	6.33984375	6.53125	6.21484375
Ednra	7.28125	6.9609375	7.41796875	7.30078125	6.90625	7.19921875	6.86328125	7.484375	8.0078125	7.03125	6.55859375	7.13671875	7.16796875	8.078125
Ednrb	8.1875	7.92578125	8.03125	8.71875	8.4296875	8.2890625	8.2890625	7.7890625	8.0390625	8.0234375	8.140625	8.2109375	8.640625	8.296875
Edrf1	7.13671875	7.35546875	7.28515625	7.2421875	7.41796875	7.53125	7.203125	7.16015625	7.2265625	7.43359375	7.13671875	7.328125	7.0703125	7.26953125
Eea1	7.82421875	8.0625	8.0703125	8.1328125	8.0625	8.1171875	8.1015625	8.078125	8.296875	7.66796875	8.0234375	8.0859375	8.09375	8.4921875
Eed	5.6435546875	5.78515625	5.6318359375	5.6533203125	5.8212890625	5.6708984375	5.7314453125	5.74609375	5.869140625	5.73828125	5.5517578125	5.9375	5.6171875	5.98046875
Eef1a1	13.1484375	13.15625	13.078125	13.1015625	13.0859375	13.0	13.0	13.1015625	13.125	13.09375	13.0859375	13.078125	13.109375	13.2421875
Eef1a2	7.2578125	7.46875	7.4609375	7.37890625	7.43359375	7.30078125	7.38671875	7.15625	7.28515625	7.13671875	7.015625	7.3046875	7.3203125	7.31640625
Eef1akmt1	6.77734375	7.046875	6.83203125	6.68359375	6.90234375	6.515625	6.6328125	7.18359375	6.75	6.1328125	6.55078125	6.56640625	6.75	6.70703125
Eef1b2	11.5234375	10.8203125	11.25	10.90625	11.203125	11.265625	10.96875	11.4765625	11.0546875	11.5390625	11.234375	11.265625	11.078125	11.0625
Eef1d	7.56640625	7.28125	7.45703125	7.08203125	7.55078125	7.30859375	7.29296875	7.6796875	7.3125	7.7421875	7.44921875	7.4375	7.33203125	7.22265625
Eef1e1	7.9296875	7.453125	7.7265625	7.3359375	7.8984375	7.265625	7.1484375	7.7578125	7.96484375	7.71875	7.484375	7.578125	7.61328125	7.74609375
Eef2	12.484375	12.4609375	12.453125	12.3828125	12.4609375	12.4453125	12.296875	12.4375	12.359375	12.5703125	12.453125	12.46875	12.46875	12.375
Eef2k	7.048828125	6.95703125	7.162109375	7.06640625	7.154296875	7.263671875	7.099609375	7.095703125	7.017578125	7.17578125	7.236328125	7.1015625	7.240234375	6.818359375
