gene_symbol	GSM3625299	GSM3625300	GSM3625302	GSM3625298	GSM3625303	GSM3625306	GSM3625305	GSM3625301	GSM3625304
Nr0b2	3.701171875	4.0234375	3.853515625	3.900390625	3.853515625	3.859375	4.0	3.748046875	3.853515625
Nr1d1	9.21875	9.2734375	9.6015625	9.2734375	9.3125	9.0390625	9.0234375	9.65625	9.1953125
Nr1d2	8.4296875	8.390625	8.5078125	8.4765625	8.4296875	8.3515625	8.359375	8.5	8.3984375
Nr1h2	6.44921875	6.52734375	6.8359375	6.7265625	6.6328125	6.546875	6.6171875	6.61328125	6.73828125
Nr1h3	4.890625	4.921875	4.921875	4.921875	4.81640625	5.15234375	4.921875	4.77734375	5.1484375
Nr1h4	3.505859375	3.80078125	3.650390625	3.79296875	3.75	3.76171875	3.79296875	3.79296875	4.015625
Nr1i2	3.978515625	4.25	4.19921875	4.3125	4.19921875	4.19921875	4.19921875	4.19921875	4.19921875
Nr1i3	4.77734375	4.8671875	5.02734375	4.83203125	4.83203125	4.75	4.83203125	4.83203125	4.83203125
Nr2c1	5.5546875	5.734375	5.78125	5.26171875	5.6484375	5.78515625	5.6015625	5.6328125	5.57421875
Nr2c2	8.2265625	8.2265625	8.21875	8.1328125	8.28125	8.21875	8.125	8.3203125	8.3359375
Nr2c2ap	5.78515625	5.63671875	5.72265625	5.60546875	5.7578125	5.63671875	5.6328125	5.79296875	5.6171875
Nr2e1	5.68359375	5.6640625	5.82421875	5.90234375	5.90625	5.984375	5.87890625	5.85546875	5.8515625
Nr2e3	4.16796875	4.328125	4.328125	4.375	4.30859375	4.328125	4.4375	4.2421875	4.4453125
Nr2f1	8.1171875	7.6328125	8.0	7.7890625	7.91796875	7.33203125	7.41015625	7.8671875	7.36328125
Nr2f2	7.91015625	7.67578125	7.63671875	7.7109375	7.63671875	7.94140625	7.8828125	7.90234375	7.69140625
Nr2f6	5.47265625	5.66796875	5.6953125	5.7109375	5.31640625	5.609375	5.46484375	5.70703125	5.51171875
Nr3c1	7.05078125	7.0546875	7.26953125	7.05859375	7.10546875	7.0	6.8828125	7.29296875	6.9375
Nr3c2	5.73828125	5.48828125	5.9609375	5.49609375	5.75390625	5.859375	5.5703125	5.73828125	5.74609375
Nr4a1	7.06640625	7.1953125	7.0078125	7.35546875	7.078125	6.3828125	6.9453125	6.9765625	6.98046875
Nr4a2	6.6953125	7.1796875	7.34765625	7.5546875	6.9140625	6.2578125	6.8359375	6.0078125	6.95703125
Nr4a3	5.1015625	5.1171875	5.1015625	5.1015625	5.18359375	4.828125	4.92578125	5.140625	5.1015625
Nr5a1	5.78515625	5.94140625	5.37109375	5.46875	5.859375	6.09375	5.81640625	5.91796875	5.76953125
Nr5a2	4.1015625	4.1015625	3.8359375	4.1015625	4.13671875	4.1015625	4.19140625	4.1015625	4.16796875
Nr6a1	6.04296875	6.04296875	6.04296875	6.04296875	6.04296875	6.04296875	6.01953125	6.04296875	6.078125
Nradd	5.85546875	5.8984375	5.8515625	5.73046875	5.59765625	6.00390625	5.72265625	5.85546875	6.05859375
Nrap	4.5390625	4.59765625	4.59765625	4.59765625	4.609375	4.59765625	4.6015625	4.59765625	4.65625
Nrarp	5.75390625	5.94140625	5.75390625	5.9296875	5.60546875	5.70703125	5.84375	5.6796875	5.8046875
Nras	7.2109375	7.2109375	7.4296875	7.26953125	7.2421875	7.2265625	7.1796875	7.42578125	7.1015625
Nrbf2	6.671875	6.471354166666667	6.671875	6.677083333333333	6.671875	6.744791666666667	6.671875	6.74609375	6.489583333333333
Nrbp1	9.1328125	9.171875	9.1875	9.1953125	9.171875	9.171875	9.15625	9.125	9.1875
Nrbp2	7.69921875	7.9140625	8.1171875	7.8828125	7.9140625	7.96875	7.78125	7.796875	8.09375
Nrcam	8.828125	8.7421875	8.875	8.6953125	8.96875	8.765625	8.765625	8.828125	8.59375
Nrd1	9.0859375	9.078125	9.0859375	9.0859375	9.0859375	9.2734375	9.0859375	9.0078125	9.0859375
Nrde2	5.59375	5.5078125	5.609375	5.59375	5.34375	5.61328125	5.58984375	5.59375	5.8046875
Nrep	8.828125	8.546875	8.7109375	8.5234375	8.640625	8.1015625	8.3046875	8.7578125	8.421875
Nrf1	5.9375	5.7734375	6.02734375	6.0390625	5.9765625	6.02734375	6.2421875	6.171875	6.02734375
Nrg1	5.45703125	5.58203125	5.421875	5.57421875	5.57421875	5.69140625	5.68359375	5.57421875	5.53125
Nrg2	5.75	5.375	5.62109375	5.6796875	5.61328125	5.77734375	5.58984375	5.62109375	5.62109375
Nrg3	7.78125	7.69140625	7.83984375	7.7421875	7.765625	7.77734375	7.47265625	7.95703125	7.703125
Nrg4	3.9140625	3.826171875	3.9140625	3.9140625	3.9140625	3.9140625	3.9765625	3.87890625	3.939453125
Nrgn	7.74609375	7.8359375	7.2265625	7.8515625	7.58203125	7.74609375	7.8203125	7.74609375	7.74609375
Nrip1	6.88671875	6.71875	6.70703125	6.71875	6.66796875	6.80859375	6.5625	6.75	6.71875
Nrip2	6.9765625	7.20703125	7.4453125	7.05078125	7.15625	7.4453125	7.32421875	7.14453125	7.390625
Nrip3	8.703125	8.546875	8.9921875	8.8671875	8.8828125	8.1484375	7.984375	8.765625	8.0390625
Nrl	4.5703125	4.5703125	4.640625	4.859375	4.5703125	4.5703125	4.5703125	4.5703125	4.40625
Nrm	5.1640625	5.21875	5.265625	5.15234375	5.37109375	5.265625	4.9921875	5.3828125	5.54296875
Nrn1	8.8125	8.890625	9.5390625	9.21875	9.109375	7.8671875	7.98828125	9.3046875	8.46875
Nrn1l	6.1796875	6.5	6.22265625	6.1796875	6.109375	6.40234375	6.375	6.3984375	6.2578125
Nrp	6.2265625	6.2265625	6.2265625	6.2265625	6.2578125	6.2734375	6.2265625	6.2109375	6.21875
Nrp1	5.9609375	6.2109375	6.2109375	6.1953125	6.2109375	6.296875	6.2109375	6.15234375	6.2109375
Nrp2	6.43359375	6.35546875	6.375	6.40234375	6.359375	6.72265625	6.5859375	6.109375	6.640625
Nrros	4.83203125	4.59375	4.84375	4.69140625	4.69140625	4.48046875	4.69140625	4.69140625	4.51171875
Nrsn1	9.484375	9.6171875	9.6484375	9.5859375	9.546875	9.640625	9.578125	9.6640625	9.5234375
Nrsn2	10.84375	10.921875	10.78125	10.78125	10.890625	10.9921875	11.0234375	11.015625	11.0390625
Nrtn	5.3828125	5.6796875	5.3515625	5.3828125	5.3828125	5.21875	5.43359375	5.3828125	5.3828125
Nrxn1	9.2109375	9.0703125	9.3984375	9.1484375	9.2734375	9.078125	9.09375	9.1953125	9.0390625
Nrxn2	7.72265625	7.8125	7.8359375	7.81640625	7.6796875	7.8828125	7.82421875	7.94140625	7.87890625
Nrxn3	8.6484375	8.640625	8.3515625	8.453125	8.5390625	8.90625	8.84375	8.734375	8.6640625
Nsa2	8.2978515625	8.2607421875	8.19921875	8.244140625	8.259765625	8.2451171875	8.416015625	8.150390625	8.3388671875
Nsd1	7.4453125	7.37109375	7.48828125	7.4609375	7.4453125	7.4609375	7.328125	7.4453125	7.4453125
Nsdhl	7.6015625	7.75390625	7.6640625	7.77734375	7.56640625	7.64453125	7.58984375	7.6015625	7.5859375
Nsf	10.1484375	10.1875	10.4765625	10.1953125	10.2421875	10.1875	10.015625	10.1875	10.1328125
Nsfl1c	8.3828125	8.61328125	8.466796875	8.46875	8.419921875	8.69140625	8.53125	8.248046875	8.4765625
Nsg1	10.4453125	10.484375	10.5078125	10.5078125	10.4296875	10.5625	10.53125	10.5625	10.6875
Nsg2	9.0625	8.9921875	9.109375	9.09375	8.9921875	8.921875	8.984375	8.953125	8.921875
Nsl1	4.6171875	4.59375	4.46484375	4.46484375	4.390625	4.69921875	4.4375	4.45703125	4.45703125
Nsmaf	6.53125	6.1875	6.62109375	6.53125	6.625	6.72265625	6.5625	6.25390625	6.53125
Nsmce1	6.140625	6.08203125	5.95703125	6.046875	5.8046875	6.2109375	6.41015625	6.140625	6.34765625
Nsmce2	7.7578125	7.359375	7.60546875	7.609375	7.640625	7.48828125	7.546875	7.27734375	7.453125
Nsmce4a	6.75390625	6.40625	6.8203125	6.75390625	6.58203125	6.8125	6.75390625	6.75390625	6.79296875
Nsmf	9.5625	9.5625	9.890625	9.59375	9.828125	8.9296875	8.875	9.7734375	8.921875
Nsrp1	7.2109375	7.3671875	7.25	7.39453125	7.46875	7.265625	7.5390625	7.05859375	7.55859375
Nsun2	7.2421875	7.07421875	7.30859375	7.16796875	7.234375	7.32421875	7.2109375	7.296875	7.37890625
Nsun3	5.6484375	5.203125	5.875	5.8046875	5.60546875	5.71875	5.515625	5.7109375	5.7109375
Nsun4	5.54296875	5.4765625	5.57421875	5.43359375	5.47265625	5.47265625	5.41015625	5.47265625	5.47265625
Nsun5	5.47265625	5.24609375	5.24609375	5.3125	5.12890625	5.24609375	5.3125	5.19921875	5.1328125
Nsun6	6.2109375	6.1484375	6.02734375	5.98046875	5.8515625	6.0703125	6.02734375	6.04296875	6.02734375
Nsun7	5.90234375	5.828125	5.8125	5.50390625	5.9453125	6.08203125	5.84765625	5.79296875	5.76953125
Nt5c	8.484375	8.3203125	8.375	8.546875	8.296875	8.375	8.4296875	8.359375	8.3046875
Nt5c1a	5.67578125	5.40625	5.65625	5.13671875	5.6015625	5.6015625	5.54296875	5.828125	5.953125
Nt5c1b	2.970703125	2.970703125	2.6796875	3.025390625	2.970703125	3.162109375	2.970703125	2.970703125	3.08984375
Nt5c2	7.15625	6.9375	7.296875	7.00390625	7.2265625	7.23828125	7.15625	7.19140625	7.24609375
Nt5c3	5.48046875	5.359375	5.29296875	5.38671875	5.4296875	5.4296875	5.4296875	5.45703125	5.48046875
Nt5c3b	7.57421875	7.83984375	7.7265625	7.7265625	7.734375	7.70703125	7.7265625	7.7265625	7.84375
Nt5dc1	4.91796875	5.015625	4.37109375	4.98828125	4.7109375	4.97265625	5.16796875	4.984375	5.21875
Nt5dc2	4.953125	5.109375	4.8984375	5.15625	4.84765625	4.8125	5.0	5.0	5.1015625
Nt5dc3	7.52734375	7.38671875	7.6640625	7.421875	7.75390625	7.125	7.01171875	7.75390625	7.23046875
Nt5e	5.09765625	5.11328125	5.11328125	5.11328125	5.125	5.11328125	5.06640625	5.14453125	5.11328125
Nt5m	7.24609375	7.046875	7.2109375	7.16796875	7.1328125	7.1953125	7.1953125	7.44140625	7.1171875
Ntan1	7.3515625	7.19921875	7.19921875	7.4140625	7.16015625	7.375	7.09375	7.1875	7.19140625
Ntf3	4.37109375	4.1015625	4.375	4.375	4.81640625	4.375	4.375	4.375	4.375
Ntf5	4.76171875	4.81640625	4.74609375	4.890625	4.875	4.40625	4.80078125	4.80078125	4.79296875
Nthl1	5.734375	5.875	5.75	5.69140625	5.75	5.75	5.7421875	5.5859375	5.75
Ntm	8.8046875	8.9375	8.9921875	8.96875	8.9921875	9.0	8.96875	8.859375	9.1484375
Ntmt1	6.59765625	6.5703125	6.76171875	6.69140625	6.5	6.72265625	6.875	6.69140625	6.80859375
Ntn1	5.86328125	5.875	5.875	5.875	5.6875	5.96875	5.76953125	5.77734375	5.91015625
Ntn3	6.1015625	6.21875	6.10546875	6.109375	5.86328125	6.0234375	6.08984375	6.18359375	6.1640625
Ntn4	5.23046875	5.51171875	5.35546875	5.625	5.5	5.41796875	5.5	5.5	5.73828125
Ntn5	4.375	4.390625	4.15234375	4.29296875	4.41796875	4.37890625	4.375	4.375	4.421875
Ntng1	7.962890625	8.060546875	8.48828125	8.16015625	8.435546875	6.818359375	6.8125	8.390625	7.33203125
Ntng2	5.68359375	5.89453125	5.72265625	5.9609375	5.625	5.68359375	5.65234375	5.62109375	5.68359375
Ntpcr	6.9921875	6.8203125	7.00390625	6.9609375	6.88671875	6.9921875	6.92578125	7.02734375	7.125
Ntrk1	4.95703125	5.02734375	5.02734375	5.02734375	4.99609375	5.02734375	5.02734375	5.02734375	5.18359375
Ntrk2	8.765625	8.765625	8.765625	8.6875	8.75	8.765625	8.765625	8.796875	8.71875
Ntrk3	7.7734375	7.78515625	7.72265625	7.55859375	7.65625	8.046875	8.0703125	7.68359375	7.94921875
Nts	7.57421875	7.69140625	7.296875	7.59375	7.54296875	8.4921875	8.5234375	6.91796875	7.40625
Ntsr1	6.15234375	6.2890625	6.15234375	6.1875	6.359375	6.171875	6.25	6.16796875	6.2578125
Ntsr2	9.4375	9.5	9.4375	9.5625	9.4765625	9.2734375	9.3984375	9.5	9.3671875
Nuak1	6.4140625	6.2890625	6.34765625	6.28125	6.2890625	6.2734375	6.17578125	6.34375	6.21875
Nuak2	4.3359375	4.25390625	4.17578125	4.25390625	4.046875	4.23828125	4.45703125	4.2890625	4.25390625
Nub1	7.79296875	7.86328125	7.86328125	7.86328125	7.86328125	8.0	7.91796875	7.8671875	7.84765625
Nubp1	6.3203125	6.55078125	6.47265625	6.55078125	6.40234375	6.8046875	6.59375	6.55078125	6.6328125
Nubp2	5.98828125	6.45703125	6.59375	6.26171875	6.46875	6.390625	6.36328125	6.390625	6.37109375
Nubpl	5.15234375	5.26953125	5.03515625	5.03515625	4.8046875	4.9609375	5.07421875	4.8359375	5.03515625
Nucb1	6.96484375	7.03515625	7.03515625	6.984375	6.83203125	7.265625	7.13671875	6.96875	7.12890625
Nucb2	7.23828125	7.53515625	7.27734375	7.296875	7.49609375	7.9296875	7.6875	7.375	7.84765625
Nucks1	8.3671875	8.3203125	8.390625	8.46875	8.46875	8.40625	8.3203125	8.390625	8.390625
Nudc	8.30078125	8.390625	8.470703125	8.345703125	8.44921875	8.671875	8.60546875	8.33203125	8.61328125
Nudcd1	6.1953125	6.1484375	6.3125	6.1953125	6.1328125	6.328125	6.2265625	6.11328125	6.1953125
Nudcd2	6.00390625	6.21484375	6.2578125	5.859375	6.07421875	6.3046875	6.07421875	6.328125	6.0625
Nudcd3	7.00390625	7.1328125	7.30859375	7.05078125	7.01953125	7.25390625	7.12109375	7.39453125	7.17578125
Nudt1	6.2421875	6.41015625	6.390625	6.390625	6.390625	6.125	6.4609375	6.38671875	6.6015625
Nudt10	7.0859375	7.10546875	7.49609375	7.08203125	7.3515625	7.7421875	7.53125	7.3671875	7.49609375
Nudt11	8.2109375	7.8671875	8.046875	8.0	8.0234375	8.203125	8.3984375	7.81640625	7.87890625
Nudt12	4.5546875	4.92578125	4.87890625	4.8671875	4.57421875	4.8671875	4.890625	5.0859375	4.94140625
Nudt12os	4.212890625	3.8046875	3.978515625	4.03515625	4.017578125	3.869140625	4.0546875	3.9296875	4.0166015625
Nudt13	6.17578125	6.3984375	6.3984375	6.26953125	6.40625	6.3984375	6.3984375	6.50390625	6.4375
Nudt14	6.58203125	6.36328125	6.5078125	6.4609375	6.20703125	6.4765625	6.58984375	6.70703125	6.63671875
Nudt15	4.821614583333333	4.950520833333333	4.942708333333333	4.986979166666667	4.901041666666667	5.26953125	5.020833333333333	5.23046875	5.110677083333333
Nudt16	6.38671875	6.38671875	6.41015625	6.5234375	6.38671875	6.34375	6.4609375	6.203125	6.265625
Nudt16l1	7.12890625	7.2421875	7.0390625	7.1640625	7.15625	7.1171875	7.2109375	7.19140625	7.078125
Nudt17	6.7109375	6.64453125	6.61328125	6.3515625	6.65625	6.66796875	6.83203125	6.62890625	6.65625
Nudt18	6.02734375	5.94921875	6.0390625	6.19921875	6.02734375	5.71875	6.140625	6.015625	6.02734375
Nudt19	7.25390625	7.3046875	7.12109375	7.1640625	7.1640625	6.734375	7.07421875	7.1640625	6.6640625
Nudt2	6.51953125	6.76171875	6.62109375	6.7109375	6.53125	6.72265625	6.578125	6.578125	6.46875
Nudt21	8.109375	7.87890625	8.052734375	8.142578125	8.00390625	8.0625	7.970703125	8.38671875	7.861328125
Nudt22	6.4296875	6.40234375	6.33203125	6.7421875	6.41015625	6.42578125	6.60546875	6.453125	6.34765625
Nudt4	7.27734375	7.25390625	7.30078125	7.1953125	7.2890625	7.28515625	7.27734375	7.33984375	7.27734375
Nudt5	5.92578125	5.98046875	6.125	6.11328125	5.73046875	6.0078125	6.0078125	5.9375	6.0625
Nudt6	5.01171875	5.14453125	5.13671875	5.14453125	5.14453125	5.28125	5.14453125	5.08203125	5.27734375
Nudt7	5.9765625	5.91796875	5.92578125	5.94140625	5.7734375	5.85546875	5.9375	5.92578125	5.89453125
Nudt8	5.87890625	5.90625	5.78125	5.91015625	5.78515625	5.87109375	5.87109375	5.87109375	5.62109375
Nudt9	7.05078125	7.06640625	7.22265625	7.203125	7.171875	7.43359375	7.0703125	7.046875	7.484375
Nuf2	3.0390625	3.359375	3.443359375	3.359375	3.359375	3.376953125	3.359375	3.3828125	3.359375
Nufip1	6.74609375	6.421875	6.6875	6.94921875	6.6796875	6.6875	6.6875	6.38671875	6.6875
Nufip2	7.9453125	7.734375	7.92578125	7.80859375	7.9140625	7.72265625	7.80859375	7.90625	7.609375
Nuggc	4.125	4.38671875	4.44140625	4.4375	4.375	4.38671875	4.38671875	4.38671875	4.6015625
Numa1	7.4375	7.48046875	7.56640625	7.29296875	7.56640625	7.91015625	7.56640625	7.56640625	7.8984375
Numb	6.8984375	6.92578125	6.94921875	6.92578125	6.92578125	6.9296875	6.92578125	6.72265625	6.92578125
Numbl	5.82421875	5.90625	5.8671875	5.81640625	5.88671875	5.88671875	5.94140625	6.09765625	5.8359375
Nup107	6.44140625	6.23828125	6.34375	6.26953125	6.375	6.34375	6.43359375	6.328125	6.34375
Nup133	6.671875	6.45703125	6.703125	6.703125	6.72265625	6.74609375	6.69140625	6.69140625	6.7109375
Nup153	7.33203125	7.1171875	7.2578125	7.2421875	7.31640625	7.296875	7.296875	7.37109375	7.3203125
Nup155	6.4921875	6.37109375	6.4921875	6.26171875	6.4375	6.5078125	6.5078125	6.640625	6.5078125
Nup160	6.54296875	6.4375	6.52734375	6.6640625	6.4375	6.52734375	6.44140625	6.52734375	6.52734375
Nup188	6.421875	6.33203125	6.33984375	6.25	6.2578125	6.33984375	6.33984375	6.3671875	6.3984375
Nup205	5.92578125	6.03125	6.0546875	5.94921875	5.79296875	6.46875	6.1796875	5.98046875	6.19921875
Nup210	6.34765625	6.34765625	6.2734375	6.3359375	6.44921875	6.34765625	6.3671875	6.34765625	6.34765625
Nup210l	4.1767578125	4.22021484375	4.253173828125	4.2314453125	4.298828125	4.166015625	4.20751953125	4.13232421875	4.311767578125
Nup214	7.44921875	7.28515625	7.28515625	7.25390625	7.34375	7.171875	7.2734375	7.28515625	7.2578125
Nup35	6.572265625	6.498046875	6.5859375	6.544921875	6.544921875	6.544921875	6.513671875	6.5625	6.48828125
Nup37	5.66796875	5.73046875	5.9609375	5.625	5.625	5.625	5.51171875	5.625	5.31640625
Nup43	6.23828125	6.125	6.10546875	6.1328125	6.23046875	6.140625	6.0390625	6.19140625	6.0390625
Nup50	7.1015625	7.11328125	7.16015625	7.1171875	7.1171875	7.296875	7.13671875	7.0859375	6.96484375
Nup54	6.6796875	7.01953125	6.81640625	6.7578125	6.94140625	6.60546875	6.69140625	6.4609375	6.5390625
Nup62	7.44140625	7.5	7.515625	7.48046875	7.25390625	7.49609375	7.65625	7.4921875	7.4921875
Nup62cl	3.513671875	3.822265625	3.484375	3.513671875	3.462890625	3.806640625	3.509765625	3.41796875	3.513671875
Nup85	7.14453125	7.01953125	7.23828125	7.16015625	7.16015625	7.16015625	7.19921875	7.16015625	7.1484375
Nup88	7.73046875	7.55859375	7.5234375	7.55859375	7.51171875	7.6953125	7.56640625	7.53125	7.48828125
Nup93	7.15234375	7.09765625	7.0625	7.0	7.16015625	7.109375	7.09765625	7.09765625	7.09375
Nup98	7.30859375	7.3046875	7.3125	7.2265625	7.3515625	7.30859375	7.30859375	7.30859375	7.296875
Nupl1	8.234375	8.1796875	8.375	8.234375	8.2421875	8.1328125	8.234375	8.4609375	8.140625
Nupl2	6.20703125	6.1953125	6.1953125	6.18359375	6.25390625	6.19921875	6.03125	6.34765625	6.1953125
Nupr1	5.96875	6.36328125	6.2578125	6.64453125	6.09765625	6.64453125	6.13671875	6.2578125	6.36328125
Nupr1l	6.1796875	6.234375	6.1328125	6.1796875	6.14453125	6.1796875	6.37109375	5.94921875	6.1796875
Nus1	9.0	8.8515625	8.8515625	8.8671875	8.9453125	8.8515625	8.8203125	8.71875	8.78125
Nusap1	4.046875	4.23046875	4.046875	4.046875	4.109375	4.03125	4.03515625	4.05078125	3.939453125
Nutf2	8.4296875	8.65625	8.546875	8.4765625	8.3984375	8.59375	8.421875	8.3046875	8.4921875
Nutf2-ps1	9.541666666666666	9.591145833333334	9.6484375	9.591145833333334	9.596354166666666	9.611979166666666	9.5234375	9.546875	9.591145833333334
Nutm1	3.65234375	3.83984375	3.83984375	3.83984375	3.83984375	4.0234375	3.802734375	3.923828125	3.873046875
Nutm2	3.3203125	3.509765625	3.505859375	3.4921875	3.654296875	3.50390625	3.353515625	3.544921875	3.62890625
Nvl	7.4609375	7.37890625	7.37890625	7.3828125	7.39453125	7.42578125	7.3359375	7.0859375	7.15625
Nwd1	6.7734375	6.73046875	6.79296875	6.83203125	6.7734375	6.76953125	6.7109375	6.94140625	6.76171875
Nwd2	5.9765625	5.69921875	5.85546875	5.85546875	5.8828125	5.85546875	5.8984375	5.8125	5.8125
Nxf1	8.75	8.6484375	8.6015625	8.5234375	8.7734375	8.7109375	8.8125	8.1640625	8.59375
Nxf3	3.48828125	3.5078125	3.66796875	3.66796875	3.375	3.66796875	3.65625	3.626953125	3.966796875
Nxf7	3.08984375	3.08984375	3.08984375	3.134765625	3.08984375	3.08984375	3.333984375	3.205078125	2.64453125
Nxn	5.38671875	5.59375	5.53515625	5.53515625	5.2734375	5.671875	5.51953125	5.5859375	5.53515625
Nxnl1	4.1484375	4.1875	4.03515625	3.896484375	4.4375	4.07421875	4.125	4.1328125	4.28125
Nxnl2	5.05078125	5.14453125	4.99609375	5.15625	5.12109375	4.7734375	5.17578125	4.9921875	5.37890625
Nxpe2	4.24609375	4.375	4.375	4.65234375	4.375	4.375	4.2265625	4.38671875	4.4765625
Nxpe3	6.64453125	6.25	6.4140625	6.3671875	6.046875	6.4609375	6.31640625	6.3671875	6.3671875
Nxpe4	5.86328125	6.0703125	5.86328125	5.69140625	5.7421875	5.68359375	5.4765625	5.75390625	5.7109375
Nxpe5	3.494140625	3.494140625	3.341796875	3.603515625	3.783203125	3.435546875	3.494140625	3.50390625	3.41796875
Nxph1	7.1328125	7.20703125	7.626953125	7.52734375	7.322265625	7.125	6.9296875	7.40625	7.24609375
Nxph2	4.1484375	3.701171875	3.888671875	3.513671875	3.888671875	4.1015625	4.0546875	3.888671875	3.888671875
Nxph3	5.953125	6.08203125	6.33984375	6.2421875	6.0859375	5.640625	6.0625	6.01953125	5.8359375
Nxph4	6.15625	6.57421875	6.33203125	6.47265625	6.15625	5.85546875	6.15625	5.6953125	6.15625
Nxt1	6.44921875	6.578125	6.640625	6.796875	6.40234375	6.67578125	6.65625	6.703125	6.58984375
Nxt2	7.88671875	7.76171875	7.97265625	7.88671875	7.70703125	7.83984375	7.88671875	7.96484375	7.953125
Nyap1	5.73828125	5.8515625	5.9609375	5.80078125	5.8515625	5.91796875	5.99609375	5.75390625	5.89453125
Nyap2	7.34765625	7.34765625	7.36328125	7.20703125	7.171875	7.32421875	7.3984375	7.34765625	7.40234375
Nynrin	6.272135416666667	6.360677083333333	6.317708333333333	6.204427083333333	6.29296875	6.8828125	6.60546875	6.385416666666667	6.592447916666667
Nyx	6.431640625	6.46875	6.4296875	6.412109375	6.423828125	6.37109375	6.5625	6.353515625	6.498046875
Oacyl	4.23828125	4.234375	4.2109375	4.23828125	4.1640625	4.328125	4.046875	4.21484375	4.28515625
Oaf	5.63671875	5.7265625	5.64453125	5.7265625	5.73046875	5.7265625	5.7265625	5.83203125	5.65625
Oard1	6.65625	6.64453125	6.8671875	6.765625	6.70703125	6.8359375	6.765625	6.765625	6.77734375
Oas1a	4.54296875	5.0546875	4.775390625	5.220703125	4.9453125	4.884765625	4.923828125	4.673828125	4.92578125
Oas1b	3.6796875	3.5625	3.56640625	3.64453125	3.53515625	3.609375	3.609375	3.603515625	3.70703125
Oas1c	4.6484375	5.00390625	4.359375	4.47265625	4.6171875	4.75390625	4.67578125	4.6484375	4.51953125
Oas1d	3.009765625	3.310546875	3.2265625	3.21875	3.3046875	3.21875	2.95703125	2.99609375	3.21875
Oas1e	2.984375	3.140625	2.830078125	3.05859375	3.103515625	3.146484375	2.833984375	3.109375	3.54296875
Oas1f	3.521484375	3.806640625	3.7890625	3.80859375	3.89453125	3.650390625	3.767578125	3.24609375	4.0
Oas2	4.80859375	5.39453125	4.7265625	4.91796875	4.77734375	5.0703125	5.10546875	4.8984375	5.07421875
Oas3	4.79296875	4.66015625	4.58203125	4.5078125	4.5234375	4.58203125	4.734375	4.6640625	4.3203125
Oasl1	5.65625	5.8671875	5.55078125	5.703125	5.94140625	5.375	5.66015625	5.53125	5.6015625
Oasl2	5.2578125	5.54296875	5.3671875	5.53515625	5.54296875	5.89453125	5.6796875	5.54296875	5.734375
Oat	7.91015625	7.83984375	7.96875	7.97265625	7.734375	8.0234375	7.81640625	7.91015625	7.890625
Oaz1-ps	9.91015625	10.01171875	10.0078125	10.15234375	10.01171875	9.96875	10.0390625	10.0234375	10.0234375
Oaz2	7.01171875	6.7734375	6.80078125	7.0625	6.88671875	6.66796875	6.88671875	6.88671875	6.88671875
Oaz3	5.17578125	5.60546875	5.375	5.50390625	5.65234375	5.4765625	5.48828125	5.3046875	5.3515625
Obfc1	5.7265625	5.6640625	5.56640625	5.6640625	5.6640625	5.6640625	5.58984375	5.65234375	5.71875
Obox5	3.5478515625	3.53125	3.5322265625	3.580078125	3.5556640625	3.5400390625	3.6513671875	3.5595703125	3.6611328125
