gene_symbol	GSM2728750	GSM2728754	GSM2728752	GSM2728758	GSM2728756	GSM2728763	GSM2728759	GSM2728762	GSM2728764	GSM2728766	GSM2728765	GSM2728751	GSM2728753	GSM2728757	GSM2728761	GSM2728760	GSM2728755
Ncoa2	1224.759765625	1305.84375	1198.67578125	853.17578125	660.5	897.95703125	1281.7265625	1412.99609375	440.84375	986.375	1166.884765625	1304.9921875	1400.3046875	1151.09375	1655.30859375	1824.6435546875	979.0859375
Ncoa3	433.1875	574.40625	540.5625	504.625	434.9375	463.59375	562.1875	486.375	435.78125	549.375	374.625	476.0	406.25	460.375	518.84375	493.5	526.875
Ncoa4	716.0625	676.875	534.625	557.4375	614.3125	634.875	726.625	807.375	465.6875	559.6875	582.75	696.1875	738.8125	499.5625	607.1875	609.25	721.0
Ncoa5	125.3125	127.4375	126.75	134.375	82.5625	127.0625	153.5	125.0	122.5	158.125	160.125	135.5	201.875	150.875	69.125	203.75	131.25
Ncoa6	942.5	988.5	659.5	717.0	710.0	762.0	1008.5	1050.0	437.5	872.5	981.0	1034.0	1186.0	1030.0	920.5	866.5	1210.0
Ncoa7	424.71875	432.4375	375.359375	516.09375	366.8828125	415.626953125	329.1484375	562.25	274.046875	441.890625	362.53125	361.453125	394.828125	265.125	487.9140625	349.625	403.58984375
Ncor1	1365.8660714285713	1289.5223214285713	1407.9107142857142	956.3303571428571	1160.2276785714287	1125.2611607142858	1463.075892857143	1170.107142857143	963.7310267857143	930.8175223214286	1345.544642857143	1284.595982142857	1244.2232142857142	1363.861607142857	1360.3035714285713	1335.5535714285713	1069.09375
Ncor2	285.46875	120.0546875	522.8125	384.0	479.8125	386.46875	278.5625	187.65625	631.6015625	236.71484375	183.78125	217.0	81.69921875	173.4375	276.515625	322.53125	384.875
Ncr1	43.6875	61.0625	105.3125	66.4375	68.9375	65.125	32.46875	73.5	85.9375	64.5	79.125	72.9375	47.28125	51.9375	57.21875	101.3125	71.25
Ncs1	62.216145833333336	74.22916666666667	148.53125	129.96875	68.8828125	82.86979166666667	59.62109375	69.8515625	104.48958333333333	90.7109375	87.26041666666667	80.375	90.2421875	83.88541666666667	99.171875	57.959635416666664	87.07552083333333
Ncstn	54.146484375	91.76953125	63.4453125	59.74609375	75.359375	59.0078125	66.08203125	86.65625	87.96484375	40.515625	72.78125	72.46484375	68.466796875	66.2734375	61.28515625	54.9453125	64.6943359375
Ndc1	436.3177083333333	493.1458333333333	323.3385416666667	208.08333333333334	480.09375	350.9791666666667	545.65625	374.7643229166667	337.0533854166667	228.33333333333334	448.1770833333333	557.7734375	547.32421875	389.4479166666667	337.3880208333333	408.6666666666667	498.9348958333333
Ndc80	21.65625	11.171875	13.734375	11.15625	9.375	3.00390625	4.3984375	5.796875	20.765625	6.44921875	6.8203125	6.6796875	6.76171875	10.1328125	5.76953125	5.0390625	6.56640625
Nde1	192.625	80.5	22.921875	115.6875	79.9375	130.25	76.6875	106.3125	105.75	72.625	98.5	128.375	214.125	135.375	141.75	133.75	106.375
Ndel1	1941.75	1346.625	1377.4375	2125.4375	1539.46875	1514.109375	1425.65625	1439.0625	1598.8125	2130.296875	1252.5	1566.59375	1133.96875	862.25	1695.09375	1509.71875	1469.625
Ndfip1	15427.833333333334	14112.5	16235.166666666666	18848.166666666668	14343.166666666666	12869.666666666666	15959.666666666666	14283.0	15965.0	16919.5	13826.833333333334	15495.833333333334	17066.5	14970.583333333334	14321.833333333334	15504.166666666666	11303.166666666666
Ndfip2	681.0416666666666	535.0416666666666	568.7083333333334	646.5833333333334	567.2083333333334	552.8958333333334	709.7083333333334	754.4583333333334	527.9791666666666	896.0416666666666	609.0833333333334	579.5416666666666	598.625	494.7916666666667	562.0416666666666	551.8333333333334	657.8958333333334
Ndn	11854.56640625	11228.431640625	14215.3984375	15621.19921875	11581.5546875	12380.10107421875	11631.28173828125	12663.6220703125	14475.6484375	14042.017578125	11160.673828125	12031.1572265625	13815.2607421875	12320.9375	12817.203125	13461.75	8868.369140625
Ndnf	42.322265625	48.53515625	101.541015625	56.9765625	57.6376953125	59.283203125	62.15625	81.419921875	79.06640625	45.1640625	67.796875	93.6171875	87.25	64.73046875	82.34375	78.125	52.44140625
Ndnl2	240.75	211.0	73.8125	166.375	255.75	201.25	127.75	147.0	312.25	136.0	143.0	133.5	127.6875	95.125	120.5	73.8125	259.0
Ndor1	116.71875	74.26171875	70.359375	70.65625	121.015625	74.765625	53.6875	84.359375	210.375	92.1796875	72.3359375	76.31640625	74.4375	73.671875	62.9765625	32.376953125	105.625
Ndp	171.625	162.875	162.0	105.5	97.25	181.0	132.0	144.625	20.734375	178.875	208.625	152.5	129.125	106.0	236.75	178.125	118.25
Ndrg1	828.3390625	280.54765625	352.43125	370.434375	205.746875	382.067578125	270.26484375	431.653125	245.01875	283.334375	165.5328125	407.9171875	526.19375	281.2390625	259.5890625	377.6140625	271.66328125
Ndrg2	2088.0	1169.0	905.5	695.0	1179.0	1905.0	1836.0	1699.0	949.5	859.0	1681.0	1779.0	2394.0	1097.0	1571.0	1140.0	1639.0
Ndrg3	2232.75	2416.875	2400.0	3380.75	3330.25	2178.1875	1605.875	1737.90625	3212.625	2562.125	1487.125	1998.5625	1589.953125	1569.375	1731.1875	1579.5625	2846.5625
Ndrg4	32816.0	27296.0	32328.0	30048.0	36152.0	27848.0	33368.0	25440.0	40904.0	30144.0	26088.0	28000.0	31760.0	33752.0	31272.0	34432.0	21928.0
Ndst1	442.865234375	579.26171875	552.6552734375	1155.3515625	462.66015625	442.248046875	571.67578125	650.119140625	357.96875	1009.56103515625	656.677734375	484.35546875	770.8857421875	719.9765625	517.36328125	485.83984375	535.2236328125
Ndst2	445.25	404.75	526.5	390.5	427.5	332.75	446.5	296.0	479.75	379.25	301.75	298.25	345.25	387.5	298.5	308.5	495.5
Ndst3	17.0	25.4453125	67.375	37.4140625	102.15625	23.1171875	6.5927734375	45.19140625	21.2109375	22.6015625	10.052734375	29.5234375	25.7734375	6.6845703125	17.32421875	14.734375	26.45703125
Ndst4	32.072916666666664	61.052083333333336	54.236979166666664	89.3203125	68.140625	56.354166666666664	44.979166666666664	58.130208333333336	83.5625	80.93229166666667	61.5546875	59.25	55.598958333333336	74.96223958333333	50.166666666666664	77.47916666666667	41.609375
Ndufa1	31120.0	27760.0	31264.0	33600.0	28272.0	29136.0	32080.0	26640.0	30688.0	34208.0	26928.0	31360.0	32464.0	38688.0	33408.0	38368.0	23872.0
Ndufa10	1701.0	1633.75	1232.25	1617.0	1473.0	1321.5	1605.5	1346.25	1282.5	1413.25	1703.0	1353.5	1672.25	1829.0	985.0	1124.0	1240.75
Ndufa12	6953.93359375	7451.8359375	8519.4375	12370.453125	7849.453125	8695.37109375	5756.890625	6277.3359375	11918.890625	11614.0	8228.328125	7507.1875	5741.0703125	9214.28125	7010.6328125	9924.0625	7879.7890625
Ndufa13	29376.0	21920.0	32160.0	29712.0	37792.0	28096.0	26720.0	20032.0	54240.0	29536.0	19184.0	19984.0	21616.0	26208.0	29328.0	32400.0	19232.0
Ndufa2	13656.0	15488.0	11928.0	16528.0	14552.0	16416.0	11472.0	14392.0	15912.0	20720.0	15888.0	16928.0	12592.0	17968.0	15176.0	20000.0	15912.0
Ndufa3	2262.2083333333335	3414.3020833333335	1969.3333333333333	2357.71875	2824.0833333333335	3208.2916666666665	2853.4270833333335	2311.1875	4368.166666666667	2673.2083333333335	3763.03125	2297.4479166666665	3013.0286458333335	2761.0625	1937.5625	3415.625	4095.7708333333335
Ndufa4	2392.0	2884.0	3082.0	4016.0	1977.0	3122.0	1721.0	2788.0	1528.0	3216.0	2632.0	2802.0	2047.0	2272.0	2756.0	3524.0	3120.0
Ndufa4l2	107.1875	34.71875	167.25	90.375	75.6875	64.1875	83.9375	6.80078125	147.625	17.4375	67.0	57.84375	41.75	14.7578125	115.0625	14.125	46.28125
Ndufa5	14048.0	14094.0	16332.0	23052.0	16410.0	17210.0	15142.0	15768.0	22868.0	23232.0	15934.0	16328.0	13324.0	19276.0	17834.0	20360.0	14668.0
Ndufa6	1566.0	1445.0	1677.0	1797.0	1947.0	2196.0	1177.0	2028.0	2150.0	1929.0	1677.0	1816.0	1230.0	1597.0	2214.0	1964.0	2778.0
Ndufa7	554.925	482.725	480.9	559.475	659.5	546.1	393.9375	352.025	800.4	601.6	500.475	458.7	331.7625	488.2125	405.2	531.425	662.7625
Ndufa8	5012.0	4376.0	3418.0	2762.0	6404.0	6124.0	4088.0	2762.0	8240.0	2216.0	3820.0	3136.0	2668.0	2460.0	3454.0	2964.0	5380.0
Ndufa9	4824.0	5052.0	2958.0	3376.0	7656.0	7236.0	5060.0	3452.0	6712.0	3632.0	3578.0	3500.0	4380.0	2330.0	3138.0	3214.0	5676.0
Ndufab1	359.3375	327.4	277.1375	367.44375	277.4453125	321.14375	386.23125	250.0375	256.684375	362.3375	396.25	374.9	309.046875	351.1375	374.0625	349.8625	298.93125
Ndufab1-ps	20480.0	18176.0	19088.0	24112.0	14368.0	16928.0	21760.0	18480.0	16320.0	25936.0	22272.0	20816.0	19408.0	25536.0	20128.0	22624.0	13320.0
Ndufaf1	1159.0	1019.0	599.5	643.5	1077.0	1025.0	1150.0	867.0	845.0	877.5	869.5	1039.0	897.5	677.0	734.5	887.0	1148.0
Ndufaf2	428.75	378.5	468.5	564.0	344.75	513.0	368.25	389.75	419.0	555.0	625.0	332.25	428.0	851.0	502.25	546.5	367.0
Ndufaf3	261.5	299.25	450.25	338.0	620.5	384.0	317.25	301.5	731.5	361.5	358.5	191.25	317.25	328.25	168.5	298.25	451.5
Ndufaf4	1185.0	1246.0	1221.25	1733.0	1030.0	1170.5	1411.0	1425.5	973.5	1915.0	1330.0	1335.0	1345.5	1575.5	1420.5	1642.5	1105.0
Ndufaf5	663.0	682.0	350.25	616.0	585.5	748.0	666.0	573.5	406.5	659.5	579.5	853.5	639.0	505.25	608.0	651.5	603.5
Ndufaf6	316.75	484.75	207.0	306.5	355.75	599.5	567.0	311.5	225.75	470.5	336.25	541.0	573.0	286.0	433.5	325.5	279.0
Ndufaf7	321.75	297.5	201.875	299.5	338.75	379.75	309.0	274.75	304.75	330.75	314.5	387.0	380.25	275.5	315.75	228.0	317.25
Ndufb10	3130.0	2642.0	3008.0	3144.0	3624.0	3004.0	2576.0	2550.0	5072.0	2812.0	3326.0	2692.0	2046.0	2998.0	2500.0	2388.0	3502.0
Ndufb11	17650.666666666668	14691.333333333334	19669.333333333332	19798.666666666668	19180.666666666668	16115.333333333334	17078.0	14601.333333333334	24770.666666666668	20751.333333333332	15958.0	15730.666666666666	14659.333333333334	17347.333333333332	18546.0	19457.333333333332	12965.333333333334
Ndufb2	790.421875	883.96875	1733.75	2090.875	1209.4375	1330.734375	478.640625	733.0	1435.5	2005.375	888.90625	974.953125	556.59375	1351.046875	1412.5	1553.96875	1495.3125
Ndufb3	13736.0	11048.0	7260.0	7504.0	12752.0	15696.0	9728.0	10160.0	8472.0	11072.0	9984.0	12648.0	9360.0	10784.0	13088.0	16784.0	16944.0
Ndufb4	184.625	132.125	120.8125	178.875	202.5	63.1875	154.75	122.125	169.375	138.75	131.875	149.0	151.75	184.0	110.0625	71.0625	103.9375
Ndufb5	7223.0	6882.5	7281.5	7810.5	5804.5	7068.0	6671.0	6380.0	6636.5	8771.0	6353.0	7126.5	6820.0	8292.25	6436.0	7272.0	6723.0
Ndufb6	8066.0	9674.0	12810.0	15516.0	9938.0	14088.0	8638.0	9234.0	14860.0	14764.0	12876.0	10148.0	8504.0	13212.0	10724.0	11564.0	10848.0
Ndufb7	11883.75	10542.75	13377.0	14776.25	16136.5	14331.0	12764.0	9364.5	24567.0	14620.25	10798.25	11296.25	9442.25	13786.25	12484.5	14290.75	10906.0
Ndufb8	14676.48046875	13129.8203125	17877.67578125	18321.4287109375	18050.328125	14684.3125	15388.0234375	12370.8828125	26230.78125	17906.94140625	13525.34375	14507.34765625	13874.9296875	15836.60546875	15028.52734375	15899.11328125	10720.1953125
Ndufb9	9572.236979166666	9925.84375	10404.223958333334	11478.994791666666	12319.3125	11287.895833333334	10708.5625	9331.333333333334	15981.447916666666	12292.354166666666	10000.947916666666	9809.794270833334	10628.611979166666	11135.15625	10209.104166666666	11471.619791666666	8861.291666666666
Ndufc1	15151.5	13453.0	18588.0	18945.0	13826.5	12407.0	14496.25	11729.5	19071.5	17498.5	15174.0	15106.0	11653.75	19094.0	15768.0	17462.0	11058.0
Ndufc2	26.703125	38.0	45.25	19.453125	92.875	12.125	15.2578125	13.03125	16.328125	30.203125	28.78125	14.375	16.21875	35.21875	13.65625	46.125	28.015625
Ndufs1	2870.0	3014.0	1704.0	1832.0	3172.0	2638.0	2350.0	2932.0	2106.0	2090.0	2009.0	2684.0	2538.0	1579.0	2602.0	2578.0	3178.0
Ndufs2	2816.0	2160.0	2580.0	2372.0	3172.0	2200.0	2180.0	1925.0	3392.0	2222.0	1956.0	2240.0	1687.0	1630.0	1919.0	1829.0	3150.0
Ndufs3	4488.0	4420.0	4014.0	3002.0	6896.0	5496.0	3438.0	3192.0	7404.0	2668.0	2996.0	3444.0	3042.0	2614.0	3754.0	3302.0	4868.0
Ndufs4	909.015625	1081.15625	1273.5625	1452.53125	1138.4375	1042.28125	1021.90625	1258.1875	1073.4453125	1515.34375	1269.640625	1394.25	1023.59375	1103.59375	1270.65625	1344.0625	1170.84375
Ndufs5	1467.125	1399.25	1304.375	1405.75	1859.75	1835.25	1552.5	963.125	1977.1875	1224.125	1646.375	1495.5	1247.375	1968.125	1335.625	1555.625	1738.75
Ndufs7	8911.0	7483.0	11250.0	10183.0	13608.0	9763.0	6916.0	6735.0	20658.0	8368.0	7373.0	7009.0	5945.0	7995.0	7940.0	7857.0	9044.0
Ndufs8	7181.833333333333	5072.208333333333	7977.083333333333	7008.333333333333	10510.791666666666	7983.333333333333	6025.458333333333	4309.583333333333	17884.291666666668	6936.958333333333	5774.333333333333	4664.083333333333	4031.2916666666665	5874.333333333333	5957.916666666667	6130.458333333333	6235.0
Ndufv1	9557.333333333334	7697.333333333333	9670.666666666666	11088.5	9490.666666666666	7318.666666666667	8025.333333333333	6999.333333333333	11826.333333333334	9578.666666666666	10210.166666666666	8093.0	6886.333333333333	12424.0	7959.666666666667	10689.666666666666	7367.333333333333
Ndufv2	17898.0	15543.333333333334	19251.333333333332	21108.0	18765.333333333332	16920.0	16771.333333333332	16004.0	20665.333333333332	22197.333333333332	15606.0	17714.666666666668	15710.666666666666	16923.333333333332	19734.666666666668	21382.0	14964.0
Ndufv3	14104.0	12464.0	15328.0	16480.0	20688.0	14704.0	11176.0	9096.0	34464.0	16864.0	12184.0	10656.0	10344.0	14496.0	10224.0	12456.0	12184.0
Neat1	548.3125	264.6875	178.65625	172.5	257.4375	244.5625	314.125	237.8125	216.5625	230.875	282.5625	303.75	298.625	297.625	213.0625	278.0625	178.5
Neb	4.27734375	8.515625	4.5546875	18.1875	39.34375	6.50390625	14.0546875	4.046875	38.65625	25.265625	7.140625	16.265625	22.703125	8.609375	6.3671875	27.0	6.20703125
Nebl	883.2916666666666	609.3541666666666	620.25	515.2395833333334	470.6875	671.1666666666666	967.4791666666666	696.1979166666666	306.4479166666667	625.9479166666666	524.3229166666666	1145.5625	760.3020833333334	564.875	969.0208333333334	954.1666666666666	612.0104166666666
Necab1	181.75	101.615234375	87.3125	93.46875	67.90625	126.8984375	134.134765625	288.03125	93.1640625	119.6484375	137.171875	51.06640625	184.234375	67.265625	299.71875	137.17578125	88.609375
Necab2	568.0	495.25	537.5	863.5	632.0	512.5	397.0	462.0	1192.0	873.5	393.0	391.5	655.5	524.5	332.25	433.0	447.0
Necab3	172.046875	212.40625	275.59375	114.71875	279.109375	209.3125	83.4765625	246.703125	255.03125	46.59375	163.359375	113.0234375	179.7265625	205.359375	58.90625	138.640625	225.25
Necap1	2914.0	2478.0	1896.0	2208.0	2190.0	2120.0	2280.0	2488.0	1915.0	2308.0	2108.0	2392.0	2460.0	1498.0	2574.0	2194.0	2626.0
Necap2	86.0625	114.34375	111.5625	72.359375	103.0	134.546875	43.03125	130.15625	101.21875	99.15625	81.921875	73.1875	74.6796875	113.6875	109.96875	66.1328125	140.46875
Nectin1	82.875	90.01041666666667	127.4375	109.515625	58.666666666666664	82.47916666666667	45.260416666666664	54.549479166666664	37.1875	104.01041666666667	100.82291666666667	62.458333333333336	72.875	88.04166666666667	67.38541666666667	53.890625	85.54166666666667
Nectin2	52.765625	73.171875	130.8125	92.75	65.46875	93.78125	48.0859375	65.328125	109.375	78.5625	54.0859375	40.416015625	85.3125	117.34375	77.71875	39.1875	67.9375
Nectin3	200.92057291666666	220.43229166666666	296.8059895833333	1575.0885416666667	148.81103515625	253.328125	151.75	294.3723958333333	174.80208333333334	1272.8020833333333	168.22916666666666	157.72200520833334	266.7135416666667	207.54166666666666	180.83463541666666	184.49479166666666	166.20442708333334
Nectin4	29.5927734375	24.330078125	42.48046875	8.20703125	23.7109375	14.36328125	9.087890625	51.484375	59.912109375	54.12109375	67.9140625	13.2109375	47.90625	37.59765625	48.25390625	17.6953125	24.208984375
Nedd1	28.41015625	73.9375	39.7578125	61.046875	53.71875	35.3125	21.06640625	16.0078125	49.5390625	78.8203125	84.0	72.375	83.890625	50.453125	45.859375	74.7109375	60.734375
Nedd4	914.0	1140.1666666666667	1043.4166666666667	913.0	723.3333333333334	568.375	718.0833333333334	901.8333333333334	507.4791666666667	576.5833333333334	601.0	654.0	784.0	711.5833333333334	716.9166666666666	756.1666666666666	657.6666666666666
Nedd4l	2104.0416666666665	1693.125	2733.5416666666665	1421.375	1946.3333333333333	1587.6666666666667	2150.0	1796.8333333333333	2042.9479166666667	1218.2083333333333	1871.4166666666667	2200.0833333333335	1465.0416666666667	2158.4583333333335	2685.4166666666665	1991.1666666666667	1731.5833333333333
Nedd8	1930.0	2422.0	1788.0	1526.0	2746.0	2636.0	1599.0	1561.0	2822.0	2152.0	1932.0	1827.0	1329.0	1727.0	2076.0	2450.0	2608.0
Nedd9	162.9375	134.078125	194.8671875	371.9453125	97.763671875	129.05859375	172.1171875	170.73046875	120.3828125	461.46484375	166.703125	201.140625	200.52734375	205.580078125	170.00390625	223.2109375	94.189453125
Nefh	668.0	556.0	429.25	1157.0	567.5	591.0	466.0	529.0	356.0	723.0	539.5	502.5	580.0	307.0	302.5	429.5	609.0
Nefl	14296.0	16572.0	15152.0	16748.0	15220.0	16196.0	17696.0	13704.0	10172.0	16284.0	12716.0	16524.0	16228.0	15200.0	14328.0	20084.0	13584.0
Nefm	1894.0	1510.0	1338.0	1327.0	1474.0	998.5	1494.0	1422.0	1105.0	1235.0	1177.0	1849.0	991.0	1168.0	1439.0	1469.0	1545.0
Negr1	2322.0	2608.0	1473.0	475.75	2774.0	2930.0	2512.0	2904.0	1829.0	705.5	2460.0	2662.0	2984.0	1726.0	2872.0	2456.0	2910.0
Neil1	393.0	382.5	569.0	298.0	423.5	432.25	321.5	313.75	589.0	241.75	358.25	344.0	228.5	421.75	290.75	260.0	437.25
Neil3	24.341796875	42.203125	83.609375	41.2421875	55.564453125	26.5517578125	28.6953125	13.17578125	79.6171875	69.36328125	47.2705078125	59.8759765625	61.2255859375	43.89453125	59.9375	66.703125	42.1533203125
Nek1	387.244140625	493.314453125	366.798828125	543.072265625	326.59765625	443.7294921875	427.8583984375	695.572265625	259.14453125	703.77734375	528.3759765625	448.5087890625	611.23681640625	503.4765625	393.41357421875	480.953125	368.8515625
Nek11	47.96875	44.0625	96.125	113.625	14.0625	41.59375	51.5625	75.625	15.7734375	35.1875	85.8125	14.96875	20.5625	43.125	16.703125	22.890625	49.40625
Nek2	70.0283203125	84.30078125	97.376953125	69.30859375	76.6640625	71.1171875	60.201171875	81.607421875	92.2783203125	76.7978515625	108.8515625	85.28125	96.03125	137.015625	88.431640625	58.212890625	72.7265625
Nek3	603.5	627.0	676.0	589.5	543.0	694.5	385.5	454.75	583.5	524.0	503.0	482.5	421.0	564.5	473.25	433.25	447.0
Nek4	370.50390625	281.87890625	422.90625	333.96484375	268.54296875	404.953125	330.1796875	238.2177734375	266.734375	348.6953125	348.546875	318.40625	200.91796875	391.90625	282.181640625	347.296875	247.171875
Nek5	12.6875	42.3125	101.375	57.5625	14.40625	8.9453125	46.65625	89.75	16.953125	73.8125	39.625	8.484375	49.5625	25.703125	8.6640625	69.375	78.375
Nek6	445.4791666666667	535.9166666666666	383.2083333333333	199.375	561.9270833333334	548.3333333333334	512.1041666666666	362.1666666666667	546.9166666666666	165.73958333333334	458.4791666666667	330.2291666666667	635.625	379.2916666666667	325.3541666666667	364.4583333333333	614.2916666666666
Nek7	1249.2291666666667	965.2083333333334	1094.3333333333333	936.6666666666666	808.0	982.2916666666666	1145.9583333333333	1230.2083333333333	840.625	821.5416666666666	1042.2916666666667	1281.0416666666667	1050.2916666666667	1173.8333333333333	1391.4166666666667	1236.2916666666667	920.4166666666666
Nek8	8.357421875	25.27734375	12.0	10.5078125	14.01953125	28.509765625	22.19921875	5.796875	7.1640625	9.9130859375	42.71875	5.134765625	6.2197265625	25.2265625	10.185546875	8.9794921875	8.83984375
Nek9	3934.0	4104.0	2404.0	2388.0	4452.0	5592.0	5588.0	3996.0	3766.0	2816.0	3154.0	3960.0	5296.0	2922.0	3186.0	3434.0	3808.0
Nelfa	75.375	60.59375	73.375	94.9375	115.3125	138.125	96.1875	89.625	5.640625	92.25	102.5	67.875	73.25	51.71875	106.875	68.3125	84.0625
Nelfb	617.5	767.0	527.5	469.75	857.5	825.5	564.5	644.5	742.5	429.5	624.0	689.5	583.0	659.0	583.0	519.5	878.5
Nelfcd	295.5	199.625	239.625	230.75	282.75	186.125	198.625	233.125	367.25	259.75	163.875	285.5	255.5	248.0	198.75	290.25	297.0
Nelfe	371.25	394.5	590.0	395.75	564.0	485.0	308.0	336.25	850.5	346.75	417.25	386.75	391.0	449.5	333.25	285.5	421.25
Nell1	126.470703125	106.359375	11.08984375	983.109375	61.5263671875	205.2890625	105.39501953125	274.59375	48.87109375	1311.46875	128.7578125	140.2666015625	235.984375	102.0625	105.748046875	138.890625	92.2890625
Nell2	636.8125	663.25	829.875	1602.875	815.375	540.0625	334.5625	494.25	1954.1875	687.75	406.25	447.1875	346.125	578.875	847.4375	511.4375	696.125
