gene_symbol	GSM309961	GSM309971	GSM309958	GSM309962	GSM309963	GSM309964	GSM309965	GSM309969	GSM309970	GSM309966	GSM309967	GSM309973	GSM309960	GSM309972	GSM309959	GSM309968
Ppp2r2c	57.791666666666664	25.733072916666668	78.04166666666667	94.48697916666667	27.241373697916668	127.65104166666667	87.08333333333333	48.03125	89.66666666666667	65.109375	62.489583333333336	65.27083333333333	38.489583333333336	59.070963541666664	52.7890625	22.703125
Ppp2r2cos	12.8984375	9.203125	31.5	11.203125	63.0	96.5	14.203125	56.40625	47.0	31.203125	15.0	56.6875	6.8984375	5.69921875	7.19921875	7.8984375
Ppp2r2d	1830.7291666666667	1365.5833333333333	1425.4375	1570.0833333333333	1421.7083333333333	2009.7083333333333	1557.875	1444.4166666666667	1590.0	1470.5	1326.75	1582.5833333333333	1357.4166666666667	1361.125	1570.3020833333333	1307.1041666666667
Ppp2r3a	4178.666666666667	3601.3333333333335	3699.1666666666665	3870.8333333333335	3868.5	3080.5	4539.333333333333	4508.666666666667	3332.8333333333335	3597.3333333333335	4114.5	3699.5	3965.3333333333335	3942.6666666666665	3923.8333333333335	4552.333333333333
Ppp2r3c	559.4270833333334	761.4322916666666	601.4427083333334	739.890625	648.265625	884.8125	721.0052083333334	715.75	617.4583333333334	726.18359375	734.234375	912.75	635.1328125	798.8489583333334	820.68359375	631.8828125
Ppp2r3d	398.0	420.75	395.0	264.5	247.625	416.0	181.75	390.25	290.0	276.75	281.5	431.75	215.75	367.25	317.75	426.5
Ppp2r5a	1752.453125	1406.59375	2065.796875	1498.453125	1533.75	1407.453125	1729.0625	1389.1875	1581.84375	1643.59375	1101.75	1442.40625	1281.1484375	1557.75	1750.5	1377.65625
Ppp2r5b	289.5	309.5	293.0	232.5	262.25	403.75	360.0	367.25	287.75	216.0	251.25	321.25	272.75	315.5	297.0	241.625
Ppp2r5c	887.8861607142857	903.8303571428571	839.7248883928571	936.3426339285714	839.3169642857143	829.7433035714286	936.4151785714286	822.6852678571429	790.5580357142857	818.3415178571429	783.5491071428571	913.6785714285714	888.3660714285714	812.0357142857143	835.0267857142857	1004.3169642857143
Ppp2r5d	696.5	587.5	699.0	506.5	555.5	688.5	590.5	839.5	610.5	704.0	794.0	658.0	633.0	655.0	670.5	613.5
Ppp2r5e	508.05	479.8	572.125	511.8	567.9	453.35	445.85	514.775	483.8625	450.375	494.425	506.55	589.1	566.925	549.225	451.1375
Ppp3ca	1253.6666666666667	1100.3333333333333	881.0	1192.1666666666667	1075.6666666666667	974.3333333333334	1411.3333333333333	898.0	983.6666666666666	1059.1666666666667	904.6666666666666	1205.8333333333333	1210.1666666666667	1285.3333333333333	994.0	1285.1666666666667
Ppp3cb	769.309375	739.7171875	778.06875	693.0625	648.70234375	587.23515625	725.6390625	697.70625	645.0703125	743.8375	685.3	718.2375	848.75625	812.17734375	738.2171875	733.66015625
Ppp3cc	233.1875	333.75	299.6875	414.125	294.3125	237.4375	228.65625	262.5	294.125	286.1875	234.8125	261.5625	269.125	349.9375	266.625	251.25
Ppp3r1	1255.125	1472.0625	1249.9375	1239.625	1279.5	1178.5	1237.625	1232.375	1232.3125	1126.625	1206.875	1413.5	1285.3125	1586.5625	1338.375	1528.5
Ppp3r2	4.80078125	13.703125	45.3125	18.40625	12.296875	33.90625	5.3984375	24.90625	23.40625	10.796875	16.796875	10.0	8.703125	5.1015625	8.6015625	72.375
Ppp4c	1351.0	1528.0	1482.0	1392.0	1271.0	1861.0	1563.0	1352.0	1329.0	1302.0	1712.0	1337.0	1386.0	1591.0	1144.0	1497.0
Ppp4r1	1018.5	1144.0	1087.0	838.5	852.0	788.5	922.5	1040.0	1038.0	944.5	927.0	904.5	938.0	1021.0	949.0	888.5
Ppp4r1l-ps	153.4296875	136.5	179.79296875	134.10546875	126.55615234375	187.29296875	176.314453125	116.3505859375	177.34375	191.58984375	135.18359375	151.44140625	133.2109375	138.416015625	117.2890625	120.56884765625
Ppp4r2	1482.125	1527.5	1327.75	1164.375	1309.0	1104.25	1346.625	1254.75	1056.0	1269.0	992.75	1465.25	1452.0	1546.875	1264.75	1254.25
Ppp4r4	21.203125	117.0	23.59375	64.875	5.80078125	44.8125	27.40625	62.3125	22.40625	17.09375	15.1015625	78.875	179.0	94.875	11.1015625	20.296875
Ppp5c	2305.3333333333335	2081.3333333333335	2095.0	2014.0	1837.6666666666667	1960.0	2184.0	2101.3333333333335	1612.0	1984.6666666666667	1966.0	2043.0	1845.3333333333333	1778.3333333333333	2121.3333333333335	2331.3333333333335
Ppp6c	1488.5	1680.5	1355.5	1422.0	1565.5	1392.5	1601.0	1517.0	1416.5	1460.0	1491.5	1595.0	1659.0	1729.5	1407.0	1709.0
Ppp6r1	505.75	378.5	524.0	390.75	325.5	402.75	566.0	562.5	306.75	310.25	393.5	382.75	390.25	511.25	494.75	365.75
Ppp6r2	89.2568359375	96.4560546875	116.548828125	148.078125	86.3515625	104.96875	97.0498046875	66.837890625	47.296875	111.71875	134.19921875	63.728515625	103.80078125	116.578125	78.791015625	112.3125
Ppp6r3	449.775	401.965625	476.53125	434.3	482.5	441.075	469.5625	440.3875	379.275	525.5	434.265625	434.93125	450.190625	450.95	444.3	440.015625
Pprc1	509.5	537.0	483.75	479.0	449.25	371.0	463.5	344.5	386.75	559.5	523.0	454.75	456.0	453.25	424.5	430.5
Ppt1	692.79375	571.13125	777.084375	666.43125	552.9625	732.20625	701.5	561.9703125	668.44375	678.55	589.7625	668.5125	645.721875	563.4484375	714.00625	759.825
Ppt2	2406.0	1773.0	1886.0	2152.0	1525.0	1438.0	2254.0	1583.0	2426.0	2045.0	2316.0	1711.0	1201.0	2006.0	2448.0	1574.0
Pptc7	5084.0	5292.0	5052.0	4704.0	4112.0	4248.0	5364.0	4284.0	4038.0	4840.0	4232.0	4828.0	5980.0	6272.0	4940.0	5176.0
Ppwd1	148.75	157.75	101.6875	142.5	179.75	95.625	153.75	83.125	111.875	126.375	70.3125	122.875	108.8125	88.125	125.875	104.125
Ppy	6.1015625	18.5	13.296875	33.6875	12.5	16.09375	14.3984375	10.1015625	12.3984375	21.59375	22.40625	19.90625	7.80078125	20.203125	15.1015625	9.703125
Pqbp1	1661.5	1603.0	2035.0	1692.5	1616.25	1453.5	1283.5	1742.5	1902.5	1647.0	2024.0	1649.5	1682.0	1640.25	1676.5	1935.0
Pqlc1	229.36328125	219.93359375	286.23828125	234.40625	278.73828125	266.4375	293.296875	309.6171875	290.5234375	261.73828125	366.953125	294.9765625	269.65625	246.046875	280.51171875	359.5703125
Pqlc2	148.625	266.75	260.0	152.0	316.0	52.09375	291.5	310.5	275.5	349.0	384.0	193.625	348.75	285.0	250.0	309.0
Pqlc3	545.0	374.25	559.5	514.5	723.0	612.0	543.5	381.0	650.0	484.75	437.75	522.5	443.75	630.0	514.0	385.75
Pradc1	766.0	650.0	528.0	444.5	668.0	450.25	466.0	489.5	619.5	567.0	659.5	630.0	688.5	465.0	848.0	762.0
Praf2	401.25	468.875	313.875	186.25	230.75	613.75	387.0	352.125	478.125	485.875	347.75	442.25	376.375	533.875	447.5	257.0625
Pram1	27.296875	185.625	11.703125	45.1875	9.3984375	40.3125	14.296875	19.90625	11.6015625	75.125	121.625	83.0	7.5	22.296875	19.09375	42.0
Prame	141.75	121.375	184.0	165.375	121.625	293.75	128.75	156.5	220.875	271.0	156.75	117.1875	139.25	173.25	171.75	43.8125
Pramef12	13.5	56.09375	73.0	20.0	36.5	24.296875	25.40625	13.3984375	10.796875	22.0	92.6875	72.5	22.09375	26.703125	30.0	49.3125
Pramef12os	56.59375	10.8984375	6.1015625	87.8125	27.90625	70.375	196.375	32.90625	73.125	60.59375	4.6015625	14.3984375	33.90625	6.5	88.375	69.875
Pramef8	282.4166666666667	262.875	258.4791666666667	245.0	272.4583333333333	317.4583333333333	280.3333333333333	230.58333333333334	273.0833333333333	284.625	231.70833333333334	276.8333333333333	295.8333333333333	272.8125	207.04166666666666	259.0
Pramel1	138.0	116.125	83.1875	22.296875	24.296875	141.75	29.5	140.75	70.3125	158.0	156.125	133.75	7.1015625	21.40625	91.3125	93.0
Pramel6	51.03125	55.40625	21.244140625	95.140625	38.005859375	150.875	48.0	35.552734375	65.79296875	31.0546875	116.09375	66.54296875	60.337890625	17.19921875	66.2109375	14.55078125
Pramel7	45.890625	31.60546875	15.05078125	52.609375	29.95703125	106.19921875	29.2421875	13.498046875	14.0	22.40234375	30.5078125	29.40625	23.203125	23.09765625	53.54296875	17.0517578125
Prap1	14.0	12.546875	27.296875	39.36328125	29.1953125	26.8984375	9.75	19.0546875	35.5546875	15.353515625	30.34375	22.6953125	23.5	12.197265625	15.5	20.8984375
Prc1	123.125	147.25	87.09375	121.90625	157.625	228.0625	88.3125	27.1484375	207.25	122.9375	102.7109375	165.5625	67.359375	174.90625	103.8125	44.3564453125
Prcc	146.875	35.8125	146.25	197.75	94.0	115.8125	120.6875	96.125	155.0	65.125	136.875	102.625	105.125	148.375	111.375	103.625
Prcp	166.849609375	229.677734375	193.30615234375	275.828125	191.70703125	204.125	218.568359375	164.3125	273.484375	227.71875	232.83203125	222.2265625	211.359375	268.2890625	192.3515625	265.16796875
Prdm1	167.5	134.25	149.75	217.25	216.0	138.0	210.375	133.0	190.5	193.875	168.25	174.5	167.625	332.0	168.25	179.0
Prdm10	79.158203125	74.125	69.078125	61.970703125	76.34635416666667	100.5	71.42447916666667	84.5625	78.83723958333333	149.7578125	74.0	79.41666666666667	91.08333333333333	64.04947916666667	56.497395833333336	89.890625
Prdm11	862.0	487.9375	904.6875	495.625	735.625	562.40625	382.6875	800.75	754.875	535.25	635.5	778.8125	527.625	424.8125	773.25	589.875
Prdm14	55.0	4.5	77.8125	21.703125	9.1015625	61.6875	56.90625	71.8125	8.703125	15.1015625	67.1875	11.0	15.703125	7.3984375	20.703125	12.703125
Prdm15	250.75	175.125	127.875	203.125	148.625	206.75	142.25	123.375	108.5	113.375	201.375	123.8125	203.375	147.375	156.125	148.0
Prdm16	279.7421875	262.03125	290.7314453125	284.91796875	222.84765625	242.09375	285.181640625	250.755859375	204.32421875	294.23828125	208.640625	235.4375	251.97265625	192.740234375	239.748046875	283.546875
Prdm2	176.625	164.25	243.375	197.25	195.98958333333334	267.75	168.20833333333334	170.70833333333334	231.5	287.25	160.97916666666666	179.9375	220.60416666666666	182.8125	206.70833333333334	156.48958333333334
Prdm4	373.5	427.25	342.5	288.25	345.0	396.0	282.75	453.5	359.5	332.25	353.0	272.5	314.25	461.5	315.0	322.0
Prdm5	334.0625	314.5625	258.75	255.5625	247.19921875	371.75	326.84375	310.8515625	283.4375	477.34375	406.6875	355.90625	286.0	283.84375	291.09375	389.15625
Prdm6	49.90625	104.1875	117.5	65.1875	51.40625	147.625	21.0	78.6875	32.0	50.59375	76.5	111.0	159.0	100.375	72.875	57.8125
Prdm8	7.1015625	61.8125	6.0	59.3125	9.296875	25.296875	19.09375	6.0	6.5	43.0	5.80078125	41.90625	15.0	11.203125	38.3125	4.3984375
Prdm9	75.375	75.375	74.3125	40.5	97.625	92.1875	66.1875	116.125	84.3125	16.203125	32.3125	59.3125	59.90625	70.625	48.0	63.1875
Prdx2	13641.0	12007.5	13156.0	12983.0	14483.5	12655.0	13961.5	15158.5	12772.0	13996.0	14924.5	11838.5	13471.5	11462.5	13520.5	13309.5
Prdx3	14368.0	12880.0	16312.0	15704.0	16144.0	15792.0	15384.0	15560.0	15392.0	14504.0	16256.0	12840.0	13952.0	11536.0	16384.0	14296.0
Prdx4	610.974609375	616.962890625	782.98828125	663.287109375	788.837890625	686.01171875	660.625	691.150390625	770.109375	710.64453125	784.875	608.537109375	634.1123046875	694.84375	739.5390625	577.853515625
Prdx5	13680.0	12808.0	14888.0	13152.0	14736.0	13456.0	14520.0	13264.0	13680.0	11960.0	15288.0	11800.0	14432.0	12392.0	16048.0	12768.0
Prdx6	3730.3125	4223.59375	3879.5	3636.40625	3711.1484375	3329.703125	3689.25	4523.453125	4123.8515625	3956.25	4751.3125	3832.40625	3597.90625	3668.703125	3902.796875	4474.8984375
Prdx6b	200.0	56.140625	42.90625	110.71875	105.125	140.9375	132.671875	72.0	59.96875	140.28125	74.15625	119.25	84.453125	50.193359375	106.9609375	89.8984375
Preb	629.125	695.625	703.1666666666666	691.75	572.7916666666666	783.2083333333334	759.2083333333334	683.3333333333334	620.7708333333334	832.2916666666666	688.375	663.1041666666666	650.7083333333334	672.7916666666666	625.1979166666666	680.1666666666666
Prelid1	1538.6	1922.58125	1690.459375	1797.1375	1866.540625	1689.31875	1584.8	1607.8203125	2109.5	1595.8	1910.88125	1829.140625	1561.45	1921.6625	1558.68125	1520.8
Prelid2	196.40625	358.65625	239.6875	277.15625	250.75	334.1875	310.1875	394.1875	353.40625	306.296875	363.90625	422.5	349.5625	298.796875	241.6875	354.625
Prelp	778.625	1185.75	1082.0	921.125	918.5	1112.25	832.75	1012.5	1225.75	716.625	928.25	876.125	705.875	1163.0	925.5	823.5
Prep	519.0	728.9375	602.75	566.375	604.75	579.875	634.5	495.625	570.625	502.1875	488.625	716.25	540.875	667.8125	464.1875	492.6875
Prepl	1277.69921875	1617.125	996.75	1238.57421875	949.6875	1062.296875	1282.375	923.9248046875	999.828125	1142.75	1095.703125	1107.5	1090.296875	1328.75	1029.5	959.150390625
Prex1	132.875	117.375	226.875	103.0	165.5	135.5	114.8125	177.25	185.75	183.75	175.125	192.0	182.5	128.75	156.25	186.75
Prex2	164.0	105.1875	100.03125	192.3125	136.55078125	110.662109375	277.34375	133.9765625	171.6484375	164.0234375	191.828125	110.3984375	291.94921875	138.80078125	219.625	159.6015625
Prf1	172.59375	99.65625	159.3125	209.125	156.96875	297.75	178.625	164.375	174.3125	223.0	137.0	155.125	206.96875	110.1875	202.875	165.21875
Prg2	112.125	23.09375	40.40625	22.203125	6.8984375	218.75	134.0	20.09375	88.3125	108.5	91.125	115.1875	69.1875	49.09375	43.40625	49.6875
Prg3	8.0	4.5	14.796875	11.296875	9.5	15.5	13.6015625	7.1015625	8.203125	14.796875	27.40625	8.703125	16.796875	18.5	10.6015625	7.69921875
Prg4	234.5	778.0	539.5	629.0	475.25	529.5	297.0	648.5	1174.0	405.25	445.0	769.5	423.5	921.0	377.0	565.0
Prickle1	252.79166666666666	222.85416666666666	216.73958333333334	288.125	158.71875	336.625	247.375	240.95833333333334	266.0833333333333	203.38541666666666	361.1666666666667	206.08333333333334	299.0	174.31770833333334	252.70833333333334	319.5
Prickle2	194.125	409.75	335.0	462.5	356.5	226.5	424.0	442.5	481.0	384.75	411.0	291.25	268.0	483.25	329.0	412.75
Prickle4	4026.0	4933.0	4810.0	4348.0	5443.0	3850.0	4187.0	4613.0	5861.0	4240.0	5071.0	4822.0	4526.0	5448.0	5362.0	4336.0
Prim1	171.59375	193.78125	117.09375	142.900390625	145.375	243.59375	114.0390625	128.984375	179.5625	178.90625	124.625	147.44921875	156.75	209.296875	190.375	168.84375
Prim2	118.77604166666667	86.2578125	132.515625	109.61979166666667	105.50520833333333	42.260416666666664	93.42447916666667	109.34375	154.5	186.265625	89.06640625	74.29166666666667	112.890625	136.22395833333334	104.78385416666667	131.63802083333334
Prima1	117.9375	76.59375	94.125	130.21875	78.1875	159.96875	110.96875	88.7265625	153.8125	137.2109375	116.46875	24.64453125	50.9453125	120.6484375	112.3125	117.8125
Primpol	68.3125	21.203125	84.5	81.8125	23.296875	77.625	85.0	62.0	42.6875	19.296875	82.875	25.0	158.125	110.0	94.125	132.625
Prkaa1	113.3125	97.8125	88.8125	103.0	105.3125	115.1875	169.375	130.25	176.5	108.8125	94.375	63.90625	145.75	120.1875	85.3125	107.1875
Prkaa2	3955.4375	2855.2083333333335	3518.75	3394.5	3389.5	3161.25	3833.5833333333335	3699.0416666666665	2964.2291666666665	3569.2916666666665	3293.0833333333335	3388.75	3608.375	3375.625	3494.9375	3598.25
Prkab1	1419.0	880.25	1089.0	942.5	975.0	940.25	1185.5	1361.75	1150.0	1246.625	1539.5	825.75	1055.0	1040.75	1251.25	1549.0
Prkab2	911.1666666666666	1007.6666666666666	779.5833333333334	705.4166666666666	775.0	932.5833333333334	845.5	821.9166666666666	780.0	707.6666666666666	748.75	864.3333333333334	935.3333333333334	1010.0	975.8333333333334	943.3333333333334
Prkaca	6344.0	5685.0	6778.0	5651.0	6459.0	5354.0	5614.0	6648.0	6657.0	6210.0	7922.0	5580.0	6178.0	4874.0	6932.0	6252.0
Prkacb	425.4583333333333	501.0625	550.5	560.234375	404.2291666666667	491.5416666666667	439.0625	468.71875	450.3645833333333	554.8619791666666	401.9036458333333	507.140625	520.2291666666666	495.029296875	479.140625	445.9322916666667
Prkag1	2187.5	1754.125	2740.75	2356.625	2359.25	2516.75	2980.25	1895.5	2167.25	2463.0	2431.5	1698.875	2483.0	1748.9375	2835.0	2353.0
Prkag2	255.421875	285.9375	253.09375	283.71875	204.796875	212.34375	195.640625	191.4501953125	226.8203125	152.15625	196.421875	243.859375	274.765625	233.5703125	172.275390625	228.2421875
Prkag2os1	104.125	58.5	29.40625	14.5	8.6015625	11.1015625	23.203125	11.1015625	96.3125	55.1875	21.5	72.125	6.1015625	38.40625	7.5	5.80078125
Prkag3	95.375	218.125	31.09375	190.875	98.375	91.5	190.125	189.75	98.125	128.125	129.625	79.1875	143.875	116.1875	95.1875	208.25
Prkar1a	5522.0	8055.583333333333	5487.104166666667	5693.0	5848.395833333333	5698.083333333333	6153.5625	5695.75	6207.666666666667	5774.25	5458.166666666667	6909.833333333333	5585.291666666667	8414.75	5044.416666666667	5072.791666666667
Prkar1b	143.7015625	123.2171875	134.79375	210.7	136.83125	223.21875	244.7546875	252.775	152.653125	258.5	192.63125	163.6375	205.8	105.55625	148.846875	198.25625
Prkar2a	1142.34375	1064.36328125	1248.39453125	1317.0546875	1237.3984375	1027.65625	1282.375	1197.640625	977.58203125	1127.734375	1080.453125	1134.6953125	1223.15625	1114.4765625	1211.546875	1108.4140625
Prkar2b	32.864583333333336	47.208333333333336	45.973958333333336	18.967447916666668	55.25	41.84375	24.506510416666668	38.7109375	56.557291666666664	87.58333333333333	59.104166666666664	21.600260416666668	73.46875	51.239583333333336	51.5625	62.661458333333336
Prkca	383.96875	604.1041666666666	448.234375	451.7291666666667	413.4375	518.8958333333334	387.03125	513.9010416666666	497.3020833333333	447.265625	529.6328125	442.1041666666667	416.765625	536.8020833333334	378.7994791666667	495.1979166666667
Prkcb	87.34895833333333	141.64908854166666	110.93229166666667	82.79166666666667	121.82291666666667	111.00260416666667	129.375	80.18489583333333	138.609375	76.9765625	131.47916666666666	103.28255208333333	80.14583333333333	100.11458333333333	88.11458333333333	98.46614583333333
Prkcd	397.5	398.453125	325.0	372.0	243.671875	342.703125	357.3125	398.90625	463.3125	281.65625	398.1875	519.1875	321.25	459.90625	436.25	406.84375
Prkcdbp	703.0	845.0	795.5	914.0	902.5	1012.0	843.5	661.5	1176.0	805.5	810.5	875.0	695.5	805.5	773.5	604.5
Prkce	514.349609375	365.7939453125	501.1875	420.875	429.6748046875	539.140625	582.775390625	565.724609375	441.3499755859375	568.962890625	475.80078125	458.55078125	563.578125	598.574951171875	562.88671875	552.94921875
Prkcg	177.9375	81.765625	71.0625	146.25	53.25	191.78125	127.4375	87.0	87.59375	61.4453125	93.1640625	61.09375	96.6875	104.15625	68.6875	88.96875
Prkch	580.0	665.125	638.0	637.875	631.625	630.625	571.5	624.0	602.3125	536.625	555.5	656.625	498.375	655.625	451.1875	643.75
Prkci	518.375	322.65625	381.0	401.875	367.09375	426.75	425.1875	302.3515625	295.453125	442.8125	295.125	289.625	345.5	452.375	415.375	362.453125
Prkcq	162.75	124.125	9.8984375	178.875	20.5	17.09375	16.40625	158.25	168.25	271.5	272.75	186.5	37.40625	130.0	12.3984375	250.5
Prkcsh	1920.0	1575.0	1722.0	1680.0	1635.0	1732.0	1681.0	1795.0	1876.0	1670.0	1732.0	1862.0	1420.0	1892.0	1612.0	1715.0
Prkcz	35.799479166666664	58.0625	71.328125	89.89583333333333	87.01432291666667	31.166666666666668	78.21614583333333	55.888020833333336	36.364583333333336	43.770833333333336	53.90234375	69.47135416666667	38.229166666666664	85.73958333333333	40.864583333333336	69.13020833333333
Prkd1	257.125	376.125	390.625	444.625	489.25	268.625	423.625	349.25	368.125	355.125	384.125	298.875	390.75	389.625	387.375	309.0625
Prkd2	210.975	205.65	186.998828125	191.51484375	193.53515625	236.7703125	196.9296875	158.48515625	229.1375	236.8625	212.84375	183.978125	151.305078125	167.503125	246.215625	193.65625
Prkd3	333.775390625	272.4990234375	346.126953125	348.328125	315.349609375	341.4453125	277.62890625	332.10009765625	284.2626953125	319.29833984375	355.6484375	346.32568359375	310.90234375	294.850830078125	336.275390625	352.97265625
Prkdc	147.5	163.375	237.0	91.125	262.5	253.75	150.5	330.5	317.25	235.5	267.0	268.5	250.5	215.0	247.625	211.375
Prkg1	289.25	376.6875	302.5625	366.375	287.59375	224.3984375	256.671875	248.0625	363.5	317.84375	284.3125	369.4375	257.8125	365.8125	306.75	398.6875
Prkg2	36.395833333333336	58.75	74.72526041666667	42.9375	53.545572916666664	71.84635416666667	115.94791666666667	80.125	67.66666666666667	17.6640625	46.135416666666664	61.864583333333336	60.46875	45.033854166666664	38.03125	35.010416666666664
Prkra	291.80078125	313.099609375	362.75	356.25	306.3984375	227.94921875	400.75	427.84375	335.25	318.0	424.44921875	353.0625	349.203125	401.296875	386.8125	438.0
Prkrip1	185.625	245.03125	257.796875	188.5078125	199.5	328.1458333333333	244.8125	218.328125	230.734375	210.23177083333334	215.65625	236.88541666666666	262.5625	201.29166666666666	162.71875	159.43229166666666
Prkrir	2122.0	2076.5	2184.0	2000.5	2025.0	1781.0	2340.5	1751.0	1548.0	1927.0	1980.5	1689.5	2004.0	2009.0	1888.5	1965.0
Prkx	631.6875	484.9583333333333	539.6875	456.9375	468.1041666666667	614.375	470.8333333333333	480.0208333333333	480.4583333333333	459.5833333333333	377.28125	513.8541666666666	427.9583333333333	475.3125	546.0	505.75
Prl	34.59375	14.5	53.1875	124.625	16.09375	241.125	91.6875	93.375	128.375	38.3125	14.8984375	25.59375	29.90625	37.0	141.25	20.40625
Prl2a1	147.25	154.125	94.0	148.0	188.0	41.90625	74.0	225.25	208.5	54.40625	81.1875	36.8125	119.875	129.25	247.25	227.875
Prl2b1	9.0	17.3466796875	13.5	24.9453125	10.55078125	7.75	4.6005859375	11.603515625	5.849609375	6.400390625	34.693359375	79.30078125	8.8984375	4.599609375	10.1484375	8.80078125
Prl3a1	63.90625	71.1875	132.875	85.875	71.625	112.125	100.0	17.5	70.5	105.8125	16.203125	28.0	48.09375	75.0	54.90625	18.296875
Prl3b1	9.796875	6.30078125	4.80078125	32.90625	22.5	104.1875	5.30078125	45.90625	43.09375	7.80078125	7.0	6.19921875	29.5	23.203125	4.80078125	44.0
Prl3c1	9.8984375	26.796875	29.0	47.0	25.90625	110.125	13.3984375	12.203125	12.1015625	49.6875	61.3125	5.30078125	8.8984375	6.6015625	11.0	3.80078125
Prl3d1	195.75	145.5	170.125	163.125	249.875	303.0	153.125	134.125	169.625	74.375	126.0	144.5	150.875	148.25	188.0	44.0
Prl3d2	54.1875	138.375	22.09375	80.3125	50.90625	37.8125	177.375	285.75	14.0	39.8125	26.703125	145.25	125.6875	84.875	235.5	40.3125
Prl4a1	8.796875	4.5	12.3984375	10.203125	10.8984375	9.703125	5.80078125	6.3984375	7.6015625	6.19921875	6.19921875	10.5	4.80078125	6.19921875	5.8984375	5.6015625
Prl5a1	18.40625	3.30078125	20.59375	5.8984375	15.0	33.5	63.90625	71.875	37.3125	17.5	22.0	4.8984375	17.203125	40.90625	38.40625	31.203125
Prl6a1	59.8125	56.1875	39.0	70.875	54.90625	48.40625	92.125	3.69921875	39.0	21.40625	59.59375	34.5	85.0	48.6875	45.0	112.125
Prl7a1	49.350260416666664	23.53125	38.471354166666664	23.6640625	47.983072916666664	54.919270833333336	13.932291666666666	62.989583333333336	78.89583333333333	74.55403645833333	27.9296875	29.908854166666668	46.369791666666664	30.9296875	26.100911458333332	47.661458333333336
Prl7a2	19.0	3.599609375	4.30078125	46.90625	2.400390625	6.6015625	9.0	5.0	3.599609375	3.599609375	14.6015625	7.6015625	4.30078125	4.69921875	8.296875	1.7001953125
Prl7b1	101.875	9.6015625	88.375	19.40625	98.875	34.6875	100.3125	55.3125	65.3125	81.8125	6.30078125	106.3125	109.5	94.375	36.59375	175.125
Prl7c1	145.25	136.0	135.5	170.75	134.875	280.5	30.796875	26.09375	254.5	84.0	123.3125	149.25	67.1875	89.6875	90.0	92.8125
Prl7d1	84.3125	32.6875	68.375	3.099609375	41.6875	128.375	106.1875	62.8125	2.19921875	5.8984375	35.3125	52.5	51.3125	7.30078125	50.09375	4.8984375
Prl8a1	38.6875	44.65625	38.3876953125	59.859375	29.9453125	55.662109375	60.9560546875	34.61328125	52.5	53.9609375	35.61328125	18.302734375	7.2998046875	47.744140625	22.14453125	86.484375
Prl8a2	102.375	49.3125	109.1875	127.6875	111.375	33.40625	87.3125	57.1875	100.6875	99.5	70.5	52.3125	23.296875	73.125	87.625	141.25
Prl8a6	10.1015625	3.099609375	4.5	6.8984375	8.296875	14.8984375	14.0	32.8125	11.3984375	13.8984375	3.5	9.296875	4.6015625	18.796875	11.3984375	21.296875
Prl8a8	10.6015625	104.3125	112.375	103.875	16.203125	360.75	50.40625	15.5	52.3125	92.3125	69.3125	17.5	60.3125	52.6875	18.0	75.0
Prl8a9	3.900390625	12.5	13.203125	75.625	5.3984375	13.796875	76.3125	65.1875	29.203125	7.0	3.599609375	53.6875	48.59375	25.5	12.1015625	90.1875
Prlr	99.3642578125	90.0400390625	69.9677734375	101.302734375	74.1337890625	112.09375	115.046875	104.8798828125	116.91015625	160.0908203125	116.173828125	126.583984375	124.1298828125	98.9345703125	122.23046875	171.83984375
Prm1	21.432291666666668	7.068684895833333	11.366536458333334	34.06640625	33.004231770833336	35.8125	13.533854166666666	5.06787109375	5.534505208333333	6.265625	34.959635416666664	47.291666666666664	30.8271484375	25.299967447916668	20.596028645833332	11.969401041666666
Prm2	90.125	50.90625	22.90625	24.296875	19.59375	86.8125	134.5	17.90625	83.0	20.796875	22.59375	121.8125	42.8125	68.625	12.1015625	74.875
Prm3	27.40625	19.703125	37.40625	5.1015625	104.8125	128.375	95.5	10.203125	180.875	9.203125	169.5	10.203125	17.59375	73.1875	94.6875	18.40625
Prmt1	2132.0	3034.0	2638.0	2092.0	2486.0	2282.0	2554.0	1895.0	2868.0	2604.0	2848.0	2864.0	2418.0	2546.0	2364.0	3084.0
Prmt2	651.75	1028.75	757.0	726.0	516.75	708.25	667.75	629.25	872.5	856.0	752.0	1045.75	587.0	896.0	665.75	862.0
Prmt3	210.675	227.734375	191.9625	219.96875	218.875	254.1	229.25	275.075	187.0875	228.08125	290.25	267.0	252.05	261.35	239.35	225.4125
Prmt5	1722.0	2080.0	2030.0	1959.0	1746.0	1880.0	1996.0	1942.0	2034.0	2194.0	1877.0	2254.0	1797.0	1770.0	1852.0	2198.0
Prmt6	68.13671875	116.25	23.75	34.49609375	40.390625	77.453125	81.875	94.9765625	43.1953125	111.75	55.2578125	191.0	86.0	121.71875	97.0	84.9765625
Prmt7	653.765625	742.2981770833334	646.5572916666666	535.46484375	536.3984375	474.2630208333333	591.1666666666666	531.0052083333334	587.265625	572.2083333333334	599.5833333333334	668.3072916666666	498.4583333333333	514.4322916666666	644.6041666666666	672.8645833333334
Prmt8	16.59375	8.3984375	20.59375	4.6015625	5.0	18.703125	14.0	31.59375	21.90625	55.40625	10.796875	17.59375	14.703125	34.6875	12.703125	8.5
