gene_symbol	GSM1429399	GSM1429393	GSM1429397	GSM1429384	GSM1429383	GSM1429400	GSM1429396	GSM1429394	GSM1429385	GSM1429387	GSM1429395	GSM1429398	GSM1429392	GSM1429388	GSM1429401	GSM1429386	GSM1429390	GSM1429382	GSM1429389	GSM1429391
Acbd5	8.0	8.296875	8.6015625	8.5	8.3984375	8.5	8.296875	8.296875	8.203125	8.3984375	8.0	8.3984375	8.1015625	8.3984375	8.796875	8.296875	8.3984375	8.3984375	8.1015625	8.3984375
Acbd6	6.80078125	6.8984375	6.80078125	7.1015625	6.8984375	6.69921875	6.69921875	7.1015625	6.8984375	7.1015625	6.80078125	6.69921875	7.0	6.8984375	6.8984375	7.0	7.19921875	7.1015625	6.80078125	7.3984375
Acbd7	3.80078125	3.599609375	3.69921875	3.80078125	4.1015625	3.900390625	4.0	3.80078125	4.0	4.1015625	3.69921875	3.80078125	3.900390625	4.0	4.1015625	3.80078125	3.900390625	3.900390625	4.0	3.80078125
Accs	6.30078125	6.0	6.30078125	6.1015625	6.19921875	6.3984375	6.30078125	6.0	6.19921875	6.0	6.0	6.3984375	6.0	6.19921875	6.30078125	6.1015625	6.0	5.8984375	5.80078125	6.3984375
Accsl	4.5	4.5	4.69921875	4.80078125	4.6015625	4.6015625	4.5	4.69921875	4.80078125	4.8984375	4.3984375	4.6015625	4.5	4.80078125	4.69921875	4.80078125	4.6015625	4.6015625	4.8984375	4.3984375
Acd	6.3984375	6.6015625	6.6015625	6.80078125	7.0	6.30078125	6.69921875	6.69921875	7.19921875	7.0	6.6015625	6.3984375	6.80078125	6.8984375	6.6015625	6.8984375	6.80078125	6.8984375	6.80078125	6.6015625
Ace	5.8984375	6.5	5.3984375	6.3984375	6.3984375	5.69921875	6.6015625	6.0	6.3984375	6.5	7.19921875	5.69921875	6.1015625	6.6015625	5.3984375	6.5	5.69921875	6.30078125	6.5	6.0
Ace2	7.1015625	7.69921875	8.796875	8.6015625	8.296875	8.3984375	8.703125	7.80078125	8.296875	8.796875	6.80078125	9.0	6.6015625	8.796875	8.3984375	8.703125	7.80078125	8.3984375	8.296875	8.203125
Acer1	4.6015625	5.19921875	4.5	5.19921875	5.19921875	4.6015625	4.69921875	5.3984375	5.19921875	5.30078125	5.1015625	4.69921875	5.1015625	5.30078125	4.30078125	5.1015625	5.19921875	5.30078125	5.30078125	5.19921875
Acer2	5.451171875	5.451171875	5.400390625	5.69921875	5.75	5.349609375	5.5	5.25	5.75	5.69921875	5.69921875	5.298828125	5.349609375	5.80078125	5.25	5.900390625	5.349609375	5.650390625	5.8984375	5.6484375
Acer3	5.5	5.6015625	5.19921875	5.0	5.19921875	5.6015625	5.3984375	5.1015625	4.8984375	5.1015625	5.3984375	5.6015625	5.6015625	4.80078125	5.69921875	4.8984375	5.69921875	5.0	4.80078125	5.6015625
Ache	5.80078125	5.8984375	6.19921875	6.6015625	7.1015625	6.0	6.3984375	5.8984375	6.80078125	7.30078125	5.5	6.0	6.30078125	7.1015625	6.30078125	7.1015625	6.30078125	6.80078125	6.69921875	6.3984375
Acin1	8.5	8.5	8.6015625	8.6015625	8.703125	8.5	8.6015625	8.5	8.796875	8.703125	8.6015625	8.796875	8.6015625	8.6015625	8.3984375	8.796875	8.6015625	8.6015625	8.6015625	8.3984375
Ackr1	4.8984375	4.5	4.6015625	4.6015625	4.6015625	4.80078125	5.19921875	4.80078125	4.6015625	4.69921875	4.6015625	4.6015625	4.6015625	4.69921875	4.6015625	4.8984375	4.3984375	4.69921875	4.8984375	5.0
Ackr2	5.80078125	5.5	5.5	5.5	5.3984375	5.3984375	6.0	5.80078125	6.0	5.69921875	5.80078125	5.1015625	5.69921875	5.6015625	5.69921875	5.6015625	5.6015625	5.80078125	6.0	5.30078125
Ackr3	5.80078125	5.30078125	5.80078125	5.0	5.19921875	5.30078125	5.5	5.19921875	5.30078125	5.1015625	5.8984375	5.30078125	5.80078125	5.1015625	5.5	5.1015625	5.3984375	5.1015625	5.30078125	5.19921875
Ackr4	5.0	5.0	5.1015625	5.1015625	5.0	5.1015625	5.1015625	5.3984375	5.1015625	5.19921875	5.30078125	4.8984375	5.1015625	5.0	4.8984375	4.80078125	4.8984375	5.19921875	5.30078125	4.8984375
Acly	11.5	11.5	11.3984375	11.6015625	11.6015625	11.796875	11.6015625	11.6015625	11.703125	11.703125	11.0	11.796875	11.296875	11.796875	11.6015625	11.6015625	11.6015625	11.703125	11.703125	11.6015625
Acmsd	4.69921875	5.69921875	6.3984375	4.69921875	4.6015625	6.80078125	5.80078125	4.8984375	5.0	4.6015625	5.30078125	6.6015625	5.0	4.69921875	5.80078125	4.6015625	5.19921875	4.69921875	4.69921875	4.5
Acnat1	5.3984375	7.19921875	6.3984375	5.30078125	5.8984375	7.19921875	7.1015625	5.8984375	5.69921875	6.0	7.19921875	6.8984375	6.3984375	5.69921875	6.3984375	6.0	6.3984375	5.3984375	6.0	5.30078125
Acnat2	4.30078125	5.69921875	4.8984375	4.5	4.6015625	5.19921875	4.80078125	4.3984375	4.5	4.5	5.3984375	5.19921875	5.1015625	4.6015625	4.5	4.30078125	4.6015625	4.5	4.6015625	4.5
Aco1	8.5	8.6015625	8.703125	8.5	8.6015625	8.796875	8.6015625	8.296875	8.296875	8.3984375	8.6015625	8.8984375	8.3984375	8.3984375	8.6015625	8.5	8.3984375	8.5	8.296875	8.5
Aco2	9.6015625	9.796875	9.8984375	10.0	10.0	10.1015625	10.0	9.6015625	9.8984375	10.0	9.296875	10.203125	9.3984375	10.0	10.0	9.8984375	9.703125	10.0	9.796875	9.703125
Acod1	5.6015625	5.1015625	5.19921875	5.30078125	5.0	5.3984375	5.0	5.19921875	5.30078125	5.19921875	5.0	5.1015625	5.1015625	5.1015625	5.30078125	5.0	5.30078125	5.1015625	5.3984375	5.30078125
Acot1	5.19921875	5.69921875	5.19921875	4.8984375	5.1015625	5.6015625	5.69921875	5.1015625	4.80078125	4.8984375	5.6015625	5.30078125	5.5	5.1015625	5.19921875	4.8984375	5.5	5.19921875	5.19921875	5.30078125
Acot10	5.30078125	5.0	5.3984375	4.80078125	5.0	5.30078125	5.0	5.1015625	4.69921875	4.69921875	5.30078125	4.80078125	5.5	4.80078125	5.1015625	5.1015625	5.0	4.6015625	4.8984375	4.80078125
Acot11	6.8984375	7.0	6.5	6.8984375	6.8984375	6.69921875	6.5	7.0	6.69921875	6.80078125	6.6015625	7.0	7.0	6.80078125	6.80078125	7.0	6.69921875	7.1015625	6.80078125	6.8984375
Acot12	5.0	5.80078125	5.5	5.30078125	4.8984375	5.80078125	5.8984375	5.19921875	5.0	5.0	5.80078125	5.3984375	5.3984375	4.80078125	5.3984375	4.8984375	5.3984375	4.8984375	5.1015625	4.8984375
Acot13	7.1015625	7.30078125	7.3984375	7.69921875	7.80078125	7.3984375	7.19921875	7.69921875	7.6015625	7.5	7.1015625	7.19921875	7.3984375	7.6015625	7.5	7.3984375	7.8984375	7.6015625	7.3984375	7.80078125
Acot2	6.8984375	6.80078125	7.19921875	7.30078125	7.0	7.30078125	7.19921875	6.8984375	7.0	6.8984375	6.69921875	7.0	6.8984375	7.1015625	7.3984375	6.8984375	7.1015625	7.1015625	7.0	7.0
Acot3	4.80078125	5.3984375	5.1015625	4.69921875	4.80078125	5.0	5.30078125	4.8984375	4.8984375	5.0	5.0	5.1015625	5.0	4.8984375	4.8984375	5.0	5.1015625	4.8984375	4.8984375	5.0
Acot4	4.0	5.19921875	4.80078125	4.6015625	4.6015625	4.8984375	5.1015625	4.80078125	4.6015625	4.5	4.80078125	5.0	5.0	4.80078125	4.80078125	4.8984375	4.80078125	4.69921875	4.80078125	4.3984375
Acot5	4.0	4.19921875	4.30078125	4.0	3.80078125	4.30078125	4.0	4.0	4.19921875	3.80078125	3.80078125	4.19921875	4.0	4.1015625	4.30078125	4.1015625	4.0	4.30078125	4.19921875	4.0
Acot6	6.5	6.30078125	6.69921875	6.3984375	6.80078125	6.69921875	6.5	6.30078125	6.3984375	6.6015625	6.1015625	6.3984375	6.19921875	6.3984375	6.8984375	6.5	6.30078125	6.30078125	6.6015625	6.19921875
Acot7	7.19921875	6.8984375	7.1015625	6.6015625	7.1015625	7.0	7.19921875	6.8984375	6.69921875	7.0	7.5	6.6015625	7.1015625	7.1015625	6.8984375	6.69921875	6.80078125	7.0	6.6015625	6.8984375
Acot8	6.5	6.80078125	6.8984375	6.80078125	6.8984375	6.69921875	6.80078125	6.69921875	6.80078125	7.0	6.3984375	6.5	6.80078125	6.80078125	6.69921875	6.8984375	6.80078125	6.6015625	6.80078125	6.80078125
Acot9	7.6015625	7.0	7.5	6.5	6.3984375	7.19921875	7.30078125	6.80078125	6.69921875	6.3984375	7.6015625	7.0	7.3984375	6.19921875	7.3984375	6.69921875	7.1015625	6.80078125	6.0	7.30078125
Acox1	8.8984375	9.1015625	9.203125	9.0	9.0	9.203125	9.203125	8.796875	8.8984375	8.8984375	8.703125	9.5	8.8984375	8.8984375	9.3984375	8.8984375	9.0	8.8984375	8.796875	8.8984375
Acox2	5.19921875	5.8984375	5.3984375	5.1015625	5.19921875	5.80078125	5.69921875	5.30078125	5.3984375	5.19921875	6.1015625	5.30078125	5.5	5.1015625	5.30078125	5.1015625	5.30078125	5.3984375	5.3984375	5.30078125
Acox3	7.3984375	7.3984375	7.3984375	7.1015625	7.1015625	7.5	7.6015625	7.30078125	7.1015625	7.0	7.3984375	7.3984375	7.3984375	7.0	7.5	7.0	7.30078125	7.19921875	6.8984375	7.30078125
Acoxl	5.19921875	5.3984375	5.1015625	5.5	5.5	5.5	5.30078125	5.5	5.80078125	5.6015625	5.19921875	5.1015625	5.19921875	5.69921875	5.3984375	5.5	5.3984375	5.6015625	5.80078125	5.3984375
Acp1	7.3	7.4796875	7.50078125	7.6796875	7.5609375	7.4	7.2796875	7.540625	7.5	7.46015625	7.3609375	7.2203125	7.37890625	7.43984375	7.71953125	7.43984375	7.540625	7.559375	7.359375	7.640625
Acp2	8.6015625	8.6015625	8.703125	8.5	8.3984375	8.6015625	8.8984375	8.5	8.3984375	8.203125	8.5	9.0	8.796875	8.296875	8.796875	8.203125	8.703125	8.3984375	8.1015625	8.703125
Acp5	7.80078125	7.5	7.3984375	6.0	5.6015625	7.5	7.3984375	7.1015625	6.1015625	6.1015625	7.6015625	6.8984375	7.5	6.19921875	7.3984375	6.1015625	7.19921875	6.1015625	6.1015625	7.30078125
Acp6	7.0	7.1015625	7.69921875	7.19921875	7.19921875	7.5	7.6015625	7.19921875	7.30078125	7.30078125	7.19921875	7.5	7.0	7.5	7.3984375	7.19921875	7.3984375	7.0	7.30078125	7.1015625
Acp7	4.80078125	5.1015625	4.8984375	5.19921875	5.1015625	4.80078125	4.69921875	5.0	5.19921875	5.1015625	4.8984375	4.80078125	5.0	4.8984375	4.80078125	5.1015625	5.1015625	5.19921875	5.3984375	5.0
Acpp	4.80078125	4.80078125	4.6015625	4.69921875	4.5	4.80078125	4.69921875	4.69921875	4.69921875	4.80078125	4.80078125	4.69921875	4.8984375	4.69921875	4.80078125	4.5	4.69921875	4.3984375	4.6015625	4.6015625
Acpt	5.8984375	6.1015625	5.8984375	6.30078125	6.19921875	5.8984375	5.69921875	6.1015625	6.19921875	6.1015625	5.8984375	5.80078125	6.1015625	6.0	5.69921875	6.19921875	6.0	6.30078125	6.19921875	6.1015625
Acr	5.3984375	5.19921875	5.5	5.5	5.69921875	5.1015625	5.5	5.5	5.69921875	5.80078125	5.6015625	5.30078125	5.6015625	5.80078125	5.19921875	5.6015625	5.30078125	5.5	6.0	5.6015625
Acrbp	6.19921875	6.6015625	6.5	6.69921875	6.69921875	6.3984375	6.8984375	6.5	6.69921875	6.8984375	6.80078125	6.69921875	6.3984375	6.69921875	6.3984375	7.0	6.3984375	6.6015625	6.69921875	6.30078125
Acrv1	4.19921875	4.30078125	4.19921875	4.3984375	4.3984375	4.30078125	4.3984375	4.6015625	4.69921875	4.3984375	4.30078125	4.1015625	4.0	4.30078125	4.1015625	4.30078125	4.6015625	4.30078125	4.6015625	4.30078125
Acsbg1	6.80078125	6.19921875	6.5	6.30078125	6.1015625	6.80078125	6.5	6.5	6.30078125	6.30078125	6.19921875	6.5	6.3984375	6.30078125	6.6015625	6.5	6.30078125	6.3984375	6.5	6.3984375
Acsbg2	4.69921875	4.8984375	4.80078125	5.0	5.1015625	4.8984375	4.80078125	5.19921875	5.0	4.6015625	4.80078125	4.6015625	4.80078125	4.8984375	4.6015625	5.0	4.80078125	5.1015625	5.19921875	4.69921875
Acsf2	7.30078125	7.349609375	6.849609375	6.80078125	6.69921875	6.8984375	6.8984375	7.150390625	6.55078125	6.5	7.5	7.0	7.30078125	6.5	7.1015625	6.599609375	7.05078125	6.75	6.30078125	7.25
Acsf3	7.0	7.30078125	6.8984375	7.5	7.5	7.0	7.0	7.19921875	7.30078125	7.30078125	6.80078125	6.8984375	7.19921875	7.3984375	6.8984375	7.5	7.5	7.5	7.1015625	7.3984375
Acsl1	7.8984375	8.1015625	8.296875	7.30078125	7.30078125	8.3984375	8.296875	7.30078125	7.30078125	7.0	8.3984375	8.703125	7.6015625	7.1015625	8.0	7.0	8.0	7.1015625	7.0	7.5
Acsl4	7.6015625	8.0	7.5	8.0	7.80078125	7.5	7.3984375	7.80078125	7.69921875	7.3984375	7.69921875	7.8984375	7.69921875	7.5	7.6015625	7.5	8.0	8.0	7.19921875	8.0
Acsl5	8.5	8.796875	8.5	8.5	8.3984375	8.703125	8.703125	8.703125	8.296875	8.1015625	8.796875	8.796875	8.703125	8.203125	8.703125	8.203125	8.703125	8.5	8.0	8.8984375
Acsl6	6.30078125	6.3984375	6.69921875	6.6015625	6.3984375	6.3984375	6.5	6.3984375	6.5	6.6015625	6.0	6.5	6.19921875	6.5	6.69921875	6.6015625	6.5	6.6015625	6.3984375	6.69921875
Acsm1	5.19921875	6.5	5.8984375	5.0	5.1015625	6.3984375	7.1015625	5.3984375	5.19921875	5.30078125	6.69921875	6.30078125	5.3984375	5.19921875	5.6015625	5.5	5.69921875	5.19921875	5.3984375	5.30078125
Acsm2	5.3984375	8.3984375	8.6015625	4.80078125	4.69921875	8.796875	8.5	5.19921875	4.8984375	4.6015625	7.3984375	8.796875	7.0	4.80078125	8.0	4.6015625	7.3984375	4.6015625	4.80078125	4.69921875
Acsm3	4.6015625	4.1015625	4.69921875	4.5	4.5	4.1015625	4.19921875	4.3984375	4.30078125	4.3984375	4.5	4.19921875	4.0	4.3984375	4.3984375	4.19921875	4.3984375	4.19921875	4.6015625	4.3984375
Acsm4	4.80078125	5.0	4.8984375	5.0	5.30078125	5.19921875	4.8984375	5.1015625	5.3984375	5.19921875	5.1015625	4.69921875	5.19921875	5.1015625	4.8984375	5.19921875	5.19921875	5.1015625	5.3984375	5.0
Acsm5	5.1015625	6.1015625	5.6015625	5.30078125	5.0	5.80078125	6.19921875	5.30078125	5.30078125	5.19921875	5.80078125	5.30078125	5.19921875	5.30078125	5.3984375	5.1015625	5.19921875	5.0	5.3984375	5.30078125
Acss1	6.30078125	6.8984375	6.6015625	5.5	5.6015625	6.8984375	7.19921875	5.80078125	5.69921875	5.6015625	6.5	7.0	6.3984375	5.8984375	7.1015625	5.80078125	6.1015625	5.6015625	5.80078125	5.80078125
Acss2	7.5	8.0	8.0	8.3984375	8.3984375	8.0	8.0	7.80078125	8.296875	7.80078125	7.69921875	7.80078125	7.6015625	7.80078125	7.8984375	7.80078125	8.1015625	8.296875	7.6015625	7.8984375
Acss3	5.80078125	5.6015625	6.3984375	5.1015625	5.0	6.30078125	6.30078125	4.8984375	5.0	5.0	6.30078125	6.30078125	5.6015625	4.8984375	6.19921875	4.8984375	5.1015625	5.1015625	5.1015625	5.0
Acta1	6.6015625	6.3984375	6.69921875	6.6015625	6.69921875	7.0	6.6015625	6.80078125	6.69921875	6.5	6.3984375	6.69921875	6.6015625	6.69921875	6.6015625	6.80078125	6.69921875	6.80078125	7.0	6.6015625
Acta2	9.5	9.1015625	9.8984375	7.0	7.30078125	8.8984375	9.1015625	8.6015625	6.8984375	7.19921875	9.703125	8.703125	9.6015625	7.30078125	9.6015625	7.1015625	8.203125	7.5	6.8984375	8.796875
Actb	12.5	12.296875	12.1015625	12.0	12.0	12.296875	12.296875	12.1015625	11.8984375	12.0	12.3984375	12.0	12.6015625	12.0	12.203125	11.703125	12.0	12.0	11.796875	12.1015625
Actbl2	5.19921875	5.1015625	5.1015625	5.1015625	5.30078125	5.3984375	5.1015625	5.0	5.30078125	5.0	5.19921875	5.0	5.30078125	5.19921875	5.0	5.30078125	5.19921875	5.1015625	5.5	5.0
Actc1	5.8984375	5.80078125	5.8984375	5.8984375	5.80078125	6.0	6.1015625	6.0	6.1015625	5.80078125	5.6015625	5.80078125	5.8984375	5.8984375	6.0	5.8984375	5.80078125	6.30078125	6.0	6.0
Actg1	11.69921875	11.724609375	11.375	11.4765625	11.501953125	11.748046875	11.501953125	11.69921875	11.42578125	11.501953125	11.69921875	11.67578125	11.900390625	11.42578125	11.55078125	11.30078125	11.673828125	11.55078125	11.30078125	11.75
Actg2	5.30078125	5.3984375	5.30078125	5.19921875	5.30078125	5.1015625	5.0	5.19921875	5.3984375	5.0	5.5	5.1015625	5.3984375	5.1015625	5.3984375	5.0	5.19921875	5.30078125	5.3984375	5.19921875
Actl10	5.8984375	6.19921875	5.80078125	6.0	6.1015625	6.0	5.8984375	6.19921875	6.19921875	6.19921875	6.0	5.8984375	6.0	6.30078125	6.0	6.30078125	6.1015625	6.1015625	6.3984375	6.0
Actl11	5.1015625	5.19921875	4.8984375	5.5	5.6015625	4.8984375	4.69921875	5.0	5.69921875	5.19921875	5.1015625	4.5	5.1015625	5.30078125	4.6015625	5.3984375	5.0	5.3984375	5.5	5.19921875
Actl6a	7.69921875	7.5	7.8984375	7.69921875	7.6015625	7.80078125	7.80078125	7.6015625	7.5	7.69921875	7.19921875	7.6015625	7.80078125	7.6015625	8.1015625	7.69921875	7.6015625	7.80078125	7.5	7.69921875
Actl6b	6.8984375	6.8984375	6.80078125	7.3984375	7.3984375	6.80078125	6.8984375	7.1015625	7.3984375	7.5	6.30078125	6.69921875	6.6015625	7.5	6.80078125	7.30078125	7.19921875	7.3984375	7.3984375	7.19921875
Actl7a	4.80078125	5.0	5.1015625	5.69921875	5.30078125	5.0	5.1015625	5.30078125	5.3984375	5.3984375	5.1015625	5.19921875	5.0	5.5	5.19921875	5.5	5.0	5.5	5.6015625	5.19921875
Actl7b	5.6015625	5.6015625	5.6015625	5.6015625	5.6015625	5.69921875	5.5	5.80078125	5.8984375	6.0	5.6015625	5.30078125	5.69921875	6.0	5.6015625	5.80078125	5.80078125	5.8984375	6.0	5.8984375
Actl9	4.8984375	5.19921875	4.8984375	5.19921875	5.3984375	5.19921875	5.0	5.19921875	5.3984375	5.1015625	5.1015625	4.80078125	5.0	5.3984375	5.19921875	5.30078125	5.1015625	5.1015625	5.1015625	4.8984375
Actn1	8.8984375	8.796875	8.5	8.1015625	8.203125	8.5	8.296875	8.703125	8.0	8.0	9.1015625	8.703125	9.1015625	8.0	8.296875	8.203125	8.3984375	8.1015625	7.80078125	8.703125
Actn2	5.5	5.69921875	5.30078125	5.69921875	5.69921875	5.30078125	5.3984375	5.69921875	5.80078125	5.3984375	5.6015625	5.30078125	5.5	5.6015625	5.19921875	5.3984375	5.5	5.80078125	5.3984375	5.80078125
Actn3	5.5	5.6015625	5.3984375	5.3984375	5.30078125	5.6015625	5.3984375	5.3984375	5.3984375	5.30078125	5.5	5.3984375	5.80078125	5.5	5.3984375	5.5	5.8984375	5.5	5.5	5.5
Actn4	10.1015625	10.1015625	10.203125	9.703125	9.796875	10.0	10.203125	9.8984375	9.796875	9.8984375	10.3984375	9.8984375	10.296875	9.8984375	10.0	9.8984375	9.8984375	9.796875	9.796875	9.8984375
Actr10	8.796875	8.6015625	9.1015625	9.1015625	9.0	9.0	8.703125	8.796875	8.703125	9.0	8.203125	9.0	8.3984375	8.8984375	9.203125	8.796875	8.8984375	9.0	8.703125	9.1015625
Actr1a	7.6015625	7.8984375	7.6015625	8.1015625	8.296875	7.80078125	7.6015625	7.69921875	8.0	8.1015625	7.69921875	8.0	8.0	8.0	7.80078125	8.1015625	7.8984375	8.203125	7.80078125	8.0
Actr1b	6.80078125	7.048828125	6.69921875	7.201171875	7.30078125	6.75	6.6484375	6.94921875	7.1484375	7.099609375	6.80078125	6.80078125	7.099609375	7.099609375	6.75	7.25	6.94921875	7.1015625	7.1484375	7.099609375
Actr2	10.8984375	10.5	10.796875	10.3984375	10.203125	10.796875	10.5	10.3984375	10.203125	10.203125	10.6015625	10.5	10.6015625	10.296875	10.8984375	10.296875	10.3984375	10.296875	10.1015625	10.3984375
Actr3	10.296875	9.8984375	10.0	9.6015625	9.6015625	10.203125	9.8984375	9.8984375	9.5	9.703125	9.796875	10.296875	9.796875	9.796875	10.1015625	9.703125	9.796875	9.703125	9.6015625	10.1015625
Actr3b	5.6015625	5.69921875	5.6015625	5.80078125	5.8984375	5.6015625	5.3984375	5.5	5.8984375	5.8984375	5.30078125	5.69921875	5.69921875	6.0	5.6015625	6.0	5.80078125	6.0	5.8984375	5.80078125
Actr5	6.0	6.30078125	6.5	6.19921875	6.19921875	6.19921875	6.5	6.5	6.3984375	6.19921875	6.30078125	6.5	6.5	6.3984375	6.3984375	6.6015625	6.5	6.30078125	6.3984375	6.3984375
Actr6	5.30078125	5.19921875	5.5	5.6015625	5.3984375	5.6015625	5.6015625	5.19921875	5.30078125	5.6015625	5.0	5.69921875	4.8984375	5.6015625	5.5	5.5	5.69921875	5.3984375	5.30078125	5.3984375
Actr8	8.0	7.80078125	8.296875	8.1015625	8.1015625	8.203125	8.296875	7.69921875	8.0	8.1015625	7.69921875	8.296875	7.69921875	8.203125	8.3984375	8.203125	7.8984375	8.0	8.1015625	7.80078125
Actrt1	4.80078125	4.6015625	4.80078125	4.6015625	5.0	4.80078125	4.5	4.6015625	5.0	4.80078125	5.0	4.80078125	4.80078125	4.8984375	4.6015625	4.6015625	4.80078125	4.69921875	5.0	5.0
Actrt2	5.3984375	5.19921875	5.19921875	5.19921875	5.30078125	5.19921875	5.0	5.5	5.30078125	5.3984375	5.19921875	5.0	5.30078125	5.5	4.8984375	5.5	5.30078125	5.3984375	5.5	5.5
Actrt3	5.8984375	5.69921875	5.8984375	5.8984375	6.1015625	6.0	5.80078125	6.0	6.1015625	6.1015625	5.80078125	5.6015625	5.8984375	6.0	5.8984375	6.0	5.6015625	6.1015625	6.30078125	6.0
Acvr1	7.1015625	7.30078125	7.0	7.1015625	7.0	7.1015625	7.19921875	7.1015625	6.8984375	7.0	7.19921875	7.3984375	7.1015625	7.0	7.0	7.1015625	7.3984375	6.8984375	6.80078125	7.30078125
Acvr1b	7.80078125	7.69921875	7.6015625	7.69921875	7.69921875	7.80078125	7.80078125	7.69921875	7.69921875	7.69921875	7.30078125	7.69921875	7.5	7.69921875	7.6015625	7.69921875	7.80078125	7.69921875	7.5	7.69921875
Acvr1c	6.8984375	7.19921875	7.3984375	7.1015625	7.30078125	7.30078125	7.6015625	7.69921875	7.19921875	6.3984375	6.8984375	7.19921875	6.30078125	6.30078125	7.5	6.6015625	7.6015625	7.0	6.1015625	7.80078125
Acvr2a	8.0	7.8984375	8.1015625	8.0	8.0	8.1015625	8.203125	7.6015625	7.8984375	8.1015625	7.69921875	8.8984375	7.6015625	8.0	8.203125	8.0	8.0	7.8984375	7.69921875	8.1015625
Acvr2b	6.3984375	6.8984375	6.3984375	7.0	7.0	6.5	6.69921875	6.8984375	6.80078125	7.0	6.80078125	6.80078125	6.6015625	6.8984375	6.5	6.8984375	7.1015625	6.8984375	6.80078125	6.8984375
Acvrl1	7.19921875	7.19921875	7.1015625	7.0	7.0	6.69921875	7.0	7.0	7.0	6.8984375	7.6015625	6.5	7.6015625	7.0	6.69921875	7.1015625	6.69921875	6.8984375	6.8984375	7.1015625
Acy1	6.0	6.19921875	6.19921875	6.3984375	6.30078125	6.19921875	6.6015625	6.30078125	6.5	6.3984375	6.69921875	6.1015625	6.1015625	6.6015625	6.3984375	6.30078125	6.5	6.6015625	6.3984375	6.30078125
Acy3	6.0	7.0	6.5	5.6015625	5.5	7.1015625	7.5	6.1015625	5.69921875	5.80078125	7.30078125	6.30078125	6.3984375	5.6015625	6.5	5.5	6.30078125	5.6015625	5.69921875	5.8984375
Acyp1	6.0	5.80078125	6.1015625	6.30078125	6.30078125	5.8984375	6.1015625	6.0	6.1015625	6.19921875	5.80078125	6.19921875	6.1015625	6.19921875	6.3984375	6.1015625	5.8984375	6.30078125	6.1015625	6.0
Acyp2	6.19921875	6.3984375	6.0	6.69921875	6.3984375	6.30078125	5.8984375	6.3984375	6.5	6.19921875	6.30078125	6.0	6.19921875	6.19921875	6.1015625	6.3984375	6.5	6.6015625	6.5	6.30078125
Ada	5.5	5.30078125	5.5	5.30078125	5.5	5.30078125	5.30078125	5.5	5.5	5.30078125	5.3984375	5.30078125	5.6015625	5.3984375	5.30078125	5.1015625	5.5	5.3984375	5.3984375	5.69921875
Adad1	4.5	4.5	4.3984375	4.5	4.5	4.5	4.3984375	4.30078125	4.69921875	4.5	4.30078125	4.30078125	4.3984375	4.30078125	4.30078125	4.5	4.5	4.6015625	4.6015625	4.1015625
Adad2	6.0	6.0	5.8984375	5.8984375	5.8984375	5.80078125	5.8984375	6.19921875	6.30078125	5.8984375	6.1015625	5.80078125	6.0	6.1015625	6.0	5.8984375	5.8984375	6.30078125	6.19921875	6.0
Adal	5.8984375	6.0	6.30078125	6.6015625	6.3984375	6.19921875	6.30078125	5.80078125	6.3984375	6.30078125	5.69921875	6.8984375	5.8984375	6.6015625	6.5	6.5	6.19921875	6.30078125	6.30078125	6.30078125
Adam10	8.6015625	8.703125	8.703125	8.3984375	8.203125	8.703125	8.796875	8.5	8.203125	8.203125	8.8984375	8.8984375	8.5	8.203125	8.703125	8.296875	8.703125	8.203125	8.1015625	8.703125
Adam11	6.30078125	6.1015625	6.1015625	6.3984375	6.3984375	6.30078125	6.19921875	6.19921875	6.5	6.3984375	6.19921875	5.8984375	6.6015625	6.3984375	6.0	6.3984375	6.19921875	6.3984375	6.3984375	6.30078125
Adam12	6.19921875	6.0	6.0	5.3984375	5.5	5.6015625	5.5	5.69921875	5.6015625	5.5	6.69921875	5.6015625	6.1015625	5.3984375	5.80078125	5.6015625	5.80078125	5.6015625	5.80078125	5.80078125
Adam15	8.296875	8.1015625	8.0	7.6015625	7.80078125	7.80078125	8.0	7.8984375	7.6015625	7.69921875	8.6015625	7.8984375	8.6015625	7.80078125	7.69921875	7.80078125	7.8984375	7.69921875	7.80078125	8.0
Adam17	8.0	7.69921875	8.203125	7.30078125	7.30078125	8.0	7.8984375	7.6015625	7.30078125	7.5	8.0	8.1015625	7.80078125	7.5	8.0	7.30078125	7.80078125	7.30078125	7.19921875	7.69921875
Adam18	4.5	4.5	4.19921875	4.30078125	4.5	4.5	4.5	4.30078125	4.6015625	4.6015625	4.30078125	4.30078125	4.3984375	4.3984375	4.3984375	4.5	4.3984375	4.5	4.5	4.19921875
Adam19	6.80078125	6.19921875	6.1015625	5.80078125	5.8984375	6.3984375	6.1015625	5.80078125	5.8984375	5.69921875	6.6015625	6.0	6.6015625	5.69921875	5.8984375	5.69921875	6.1015625	5.8984375	6.0	6.1015625
Adam1a	5.5	5.6015625	5.69921875	5.69921875	5.69921875	5.30078125	5.8984375	5.6015625	5.69921875	5.8984375	5.69921875	6.19921875	5.6015625	5.6015625	5.3984375	5.8984375	5.6015625	5.8984375	5.69921875	5.30078125
